ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_FilterObjects2
28,20,20.0,50.5,0,20,20
28,21,70.64516129032258,51.74193548387097,0,21,21
28,22,47.15625,54.375,0,22,22
28,23,21.84375,58.625,0,23,23
28,24,80.28205128205128,61.15384615384615,0,24,24
28,25,17.5,65.78571428571429,0,25,25
28,26,65.5,65.5,0,26,26
28,27,47.73170731707317,67.63414634146342,0,27,27
28,28,88.5,68.5,0,28,28
28,29,15.047619047619047,75.21428571428571,0,29,29
28,30,25.13888888888889,75.61111111111111,0,30,30
28,31,65.93023255813954,76.53488372093024,0,31,31
28,32,75.91666666666667,77.02777777777777,0,32,32
28,33,89.0,77.73529411764706,0,33,33
28,34,29.5,81.5,0,34,34
28,35,43.111111111111114,83.51851851851852,0,35,35
28,36,92.5909090909091,85.22727272727273,0,36,36
28,37,19.871794871794872,91.12820512820512,0,37,37
29,1,54.5,5.5,0,1,1
29,2,90.58974358974359,8.0,0,2,2
29,3,81.87179487179488,12.128205128205128,0,3,3
29,4,14.38888888888889,13.13888888888889,0,4,4
29,5,68.05714285714286,16.885714285714286,0,5,5
29,6,92.5909090909091,19.227272727272727,0,6,6
29,7,87.0,19.68,0,7,7
29,8,80.5,23.705882352941178,0,8,8
29,9,91.26470588235294,32.0,0,9,9
29,10,27.5,36.1578947368421,0,10,10
29,11,82.5,36.0,0,11,11
29,12,46.55882352941177,40.8235294117647,0,12,12
29,13,40.87179487179487,49.56410256410256,0,13,13
29,14,47.96969696969697,56.42424242424242,0,14,14
29,15,51.84375,62.625,0,15,15
29,16,89.71428571428571,65.4,0,16,16
29,17,58.6,68.28571428571429,0,17,17
29,18,29.5,70.5,0,18,18
29,19,71.0,71.0,0,19,19
29,20,45.8235294117647,74.17647058823529,0,20,20
29,21,37.26470588235294,75.0,0,21,21
29,22,78.0,75.0,0,22,22
29,23,5.896551724137931,77.17241379310344,0,23,23
29,24,60.276595744680854,79.1063829787234,0,24,24
29,25,83.69565217391305,82.69565217391305,0,25,25
29,26,17.32,85.44,0,26,26
29,27,9.5,91.5,0,27,27
29,28,66.41025641025641,91.71794871794872,0,28,28
30,1,75.23529411764706,10.058823529411764,0,1,1
30,2,80.44827586206897,13.275862068965518,0,2,2
30,3,23.633333333333333,15.366666666666667,0,3,3
30,4,34.5,18.0,0,4,4
30,5,20.77777777777778,23.333333333333332,0,5,5
30,6,8.38888888888889,23.86111111111111,0,6,6
30,7,40.885714285714286,25.485714285714284,0,7,7
30,8,90.65384615384616,28.653846153846153,0,8,8
30,9,15.972222222222221,29.916666666666668,0,9,9
30,10,26.5,31.214285714285715,0,10,10
30,11,60.5,32.5,0,11,11
30,12,40.44736842105263,38.18421052631579,0,12,12
30,13,49.935483870967744,37.645161290322584,0,13,13
30,14,89.84375,43.375,0,14,14
30,15,60.6578947368421,43.39473684210526,0,15,15
30,16,69.29729729729729,46.13513513513514,0,16,16
30,17,25.0,50.5,0,17,17
30,18,83.34615384615384,50.65384615384615,0,18,18
30,19,14.727272727272727,53.63636363636363,0,19,19
30,20,48.5,57.294117647058826,0,20,20
30,21,92.27272727272727,60.5,0,21,21
30,22,40.84375,63.625,0,22,22
30,23,61.17142857142857,65.68571428571428,0,23,23
30,24,18.523809523809526,66.83333333333333,0,24,24
30,25,88.21428571428571,68.5,0,25,25
30,26,46.39473684210526,72.65789473684211,0,26,26
30,27,26.86111111111111,76.38888888888889,0,27,27
30,28,50.0,82.5,0,28,28
30,29,70.74193548387096,83.38709677419355,0,29,29
30,30,57.0,87.0,0,30,30
30,31,7.388888888888889,88.13888888888889,0,31,31
30,32,81.5,91.29411764705883,0,32,32
31,1,89.86111111111111,10.38888888888889,0,1,1
31,2,63.5,10.785714285714286,0,2,2
31,3,76.0,15.4,0,3,3
31,4,45.611111111111114,17.13888888888889,0,4,4
31,5,58.875,18.65,0,5,5
31,6,87.86111111111111,19.38888888888889,0,6,6
31,7,37.625,24.84375,0,7,7
31,8,74.20689655172414,26.379310344827587,0,8,8
31,9,54.63333333333333,28.633333333333333,0,9,9
31,10,84.60606060606061,28.515151515151516,0,10,10
31,11,66.64285714285714,34.595238095238095,0,11,11
31,12,80.6969696969697,37.72727272727273,0,12,12
31,13,16.214285714285715,41.5,0,13,13
31,14,78.8695652173913,42.78260869565217,0,14,14
31,15,60.84848484848485,48.84848484848485,0,15,15
31,16,54.77142857142857,54.628571428571426,0,16,16
31,17,88.5,56.5,0,17,17
31,18,78.0,58.0,0,18,18
31,19,25.823529411764707,58.8235294117647,0,19,19
31,20,42.5,58.785714285714285,0,20,20
31,21,17.704545454545453,65.75,0,21,21
31,22,68.5,64.0,0,22,22
31,23,47.375,68.15625,0,23,23
31,24,31.0,70.32352941176471,0,24,24
31,25,11.86111111111111,72.61111111111111,0,25,25
31,26,58.625,74.15625,0,26,26
31,27,68.5,74.5,0,27,27
31,28,92.1,76.3,0,28,28
31,29,10.5,81.5,0,29,29
31,30,20.84375,81.625,0,30,30
31,31,53.388888888888886,82.13888888888889,0,31,31
31,32,82.32558139534883,82.32558139534883,0,32,32
31,33,46.588235294117645,89.61764705882354,0,33,33
31,34,32.5,91.78571428571429,0,34,34
32,1,12.40625,8.0625,0,1,1
32,2,53.625,9.84375,0,2,2
32,3,61.8235294117647,9.823529411764707,0,3,3
32,4,86.74193548387096,9.612903225806452,0,4,4
32,5,71.5,17.705882352941178,0,5,5
32,6,33.36666666666667,23.366666666666667,0,6,6
32,7,20.785714285714285,25.5,0,7,7
32,8,10.333333333333334,27.125,0,8,8
32,9,44.15151515151515,27.272727272727273,0,9,9
32,10,66.97222222222223,31.305555555555557,0,10,10
32,11,92.08571428571429,32.8,0,11,11
32,12,50.5,33.0,0,12,12
32,13,36.214285714285715,39.5,0,13,13
32,14,43.625,41.15625,0,14,14
32,15,64.5,41.705882352941174,0,15,15
32,16,86.93617021276596,42.148936170212764,0,16,16
32,17,51.05714285714286,44.714285714285715,0,17,17
32,18,24.605263157894736,45.3421052631579,0,18,18
32,19,14.54054054054054,51.2972972972973,0,19,19
32,20,38.925,52.4,0,20,20
32,21,76.3,51.775,0,21,21
32,22,56.611111111111114,53.138888888888886,0,22,22
32,23,47.0,55.5,0,23,23
32,24,84.70270270270271,59.13513513513514,0,24,24
32,25,46.206896551724135,63.62068965517241,0,25,25
32,26,65.65384615384616,65.34615384615384,0,26,26
32,27,73.02222222222223,70.15555555555555,0,27,27
32,28,27.15625,71.375,0,28,28
32,29,34.97142857142857,72.82857142857142,0,29,29
32,30,57.276595744680854,79.06382978723404,0,30,30
32,31,46.5,81.70588235294117,0,31,31
32,32,13.5,89.0,0,32,32
32,33,43.21052631578947,90.15789473684211,0,33,33
33,1,22.5,5.5,0,1,1
33,2,37.0,6.0,0,2,2
33,3,85.0,6.5,0,3,3
33,4,56.36666666666667,11.633333333333333,0,4,4
33,5,7.095238095238095,15.976190476190476,0,5,5
33,6,39.5,16.0,0,6,6
33,7,69.38888888888889,16.13888888888889,0,7,7
33,8,59.891891891891895,20.7027027027027,0,8,8
33,9,14.176470588235293,23.176470588235293,0,9,9
33,10,64.45652173913044,32.28260869565217,0,10,10
33,11,92.0,32.5,0,11,11
33,12,16.5,32.5,0,12,12
33,13,25.416666666666668,37.6875,0,13,13
33,14,90.5,42.705882352941174,0,14,14
33,15,32.76315789473684,45.1578947368421,0,15,15
33,16,30.392857142857142,52.392857142857146,0,16,16
33,17,53.5,52.705882352941174,0,17,17
33,18,85.78571428571429,52.5,0,18,18
33,19,76.5,57.0,0,19,19
33,20,56.36666666666667,65.63333333333334,0,20,20
33,21,76.78378378378379,67.24324324324324,0,21,21
33,22,40.44117647058823,67.55882352941177,0,22,22
33,23,17.5,67.5,0,23,23
33,24,26.5,69.5,0,24,24
33,25,91.61111111111111,68.86111111111111,0,25,25
33,26,8.128205128205128,73.12820512820512,0,26,26
33,27,71.0909090909091,73.84848484848484,0,27,27
33,28,32.5,76.0,0,28,28
33,29,14.837837837837839,83.51351351351352,0,29,29
33,30,32.8235294117647,84.17647058823529,0,30,30
33,31,88.07317073170732,83.2439024390244,0,31,31
33,32,66.5,85.5,0,32,32
33,33,55.12820512820513,91.12820512820512,0,33,33
34,1,40.15625,7.625,0,1,1
34,2,89.5,8.0,0,2,2
34,3,29.214285714285715,10.5,0,3,3
34,4,15.884615384615385,13.346153846153847,0,4,4
34,5,49.36666666666667,14.633333333333333,0,5,5
34,6,36.0,16.0,0,6,6
34,7,76.30555555555556,18.0,0,7,7
34,8,64.5,23.5,0,8,8
34,9,6.5,25.5,0,9,9
34,10,86.5,25.5,0,10,10
34,11,74.36666666666666,26.633333333333333,0,11,11
34,12,14.633333333333333,31.366666666666667,0,12,12
34,13,33.125,31.4,0,13,13
34,14,42.69444444444444,32.30555555555556,0,14,14
34,15,59.5,33.5,0,15,15
34,16,73.5,36.0,0,16,16
34,17,23.06451612903226,37.645161290322584,0,17,17
34,18,53.31707317073171,41.78048780487805,0,18,18
34,19,65.19354838709677,44.354838709677416,0,19,19
34,20,82.78571428571429,44.5,0,20,20
34,21,43.15625,45.625,0,21,21
34,22,11.233333333333333,47.733333333333334,0,22,22
34,23,91.51428571428572,48.6,0,23,23
34,24,61.666666666666664,51.75757575757576,0,24,24
34,25,31.756756756756758,57.5945945945946,0,25,25
34,26,84.35483870967742,56.74193548387097,0,26,26
34,27,71.375,58.15625,0,27,27
34,28,77.5,65.5,0,28,28
34,29,59.294117647058826,67.5,0,29,29
34,30,89.29411764705883,67.5,0,30,30
34,31,29.666666666666668,68.875,0,31,31
34,32,21.075,69.7,0,32,32
34,33,12.35483870967742,71.93548387096774,0,33,33
34,34,80.02777777777777,73.08333333333333,0,34,34
34,35,91.65384615384616,77.34615384615384,0,35,35
34,36,5.842105263157895,78.15789473684211,0,36,36
34,37,65.35135135135135,78.64864864864865,0,37,37
34,38,54.625,81.15625,0,38,38
34,39,19.7027027027027,83.37837837837837,0,39,39
34,40,45.5,84.5,0,40,40
34,41,60.9,88.7,0,41,41
35,1,27.193548387096776,6.096774193548387,0,1,1
35,2,79.63333333333334,6.366666666666666,0,2,2
35,3,19.0,9.5,0,3,3
35,4,6.5,10.785714285714286,0,4,4
35,5,42.5,13.0,0,5,5
35,6,13.222222222222221,18.333333333333332,0,6,6
35,7,45.375,22.15625,0,7,7
35,8,92.125,21.666666666666668,0,8,8
35,9,83.33333333333333,26.9,0,9,9
35,10,54.8235294117647,29.176470588235293,0,10,10
35,11,91.5,30.0,0,11,11
35,12,69.38709677419355,34.25806451612903,0,12,12
35,13,6.694444444444445,37.97222222222222,0,13,13
35,14,87.5,39.705882352941174,0,14,14
35,15,37.51724137931034,44.89655172413793,0,15,15
35,16,19.5,46.0,0,16,16
35,17,10.5,47.294117647058826,0,17,17
35,18,27.294117647058822,47.5,0,18,18
35,19,45.5,47.0,0,19,19
35,20,65.91428571428571,47.2,0,20,20
35,21,74.5,48.5,0,21,21
35,22,90.125,50.0,0,22,22
35,23,23.5,57.5,0,23,23
35,24,69.5,59.0,0,24,24
35,25,87.375,60.15625,0,25,25
35,26,36.36666666666667,61.63333333333333,0,26,26
35,27,60.39473684210526,61.6578947368421,0,27,27
35,28,8.264705882352942,63.0,0,28,28
35,29,76.66666666666667,66.875,0,29,29
35,30,20.694444444444443,71.02777777777777,0,30,30
35,31,71.65384615384616,71.65384615384616,0,31,31
35,32,12.625,73.15625,0,32,32
35,33,30.15625,77.375,0,33,33
35,34,7.075,78.975,0,34,34
35,35,65.82352941176471,79.17647058823529,0,35,35
35,36,40.8235294117647,83.17647058823529,0,36,36
35,37,28.214285714285715,85.64285714285714,0,37,37
35,38,5.518518518518518,89.25925925925925,0,38,38
35,39,17.243243243243242,91.4054054054054,0,39,39
35,40,43.5,92.5,0,40,40
36,1,50.26470588235294,9.0,0,1,1
36,2,12.0,10.0,0,2,2
36,3,31.0,9.5,0,3,3
36,4,62.5,10.5,0,4,4
36,5,72.5,16.0,0,5,5
36,6,6.366666666666666,17.633333333333333,0,6,6
36,7,29.806451612903224,18.903225806451612,0,7,7
36,8,18.605263157894736,21.657894736842106,0,8,8
36,9,31.6,25.714285714285715,0,9,9
36,10,50.975,28.075,0,10,10
36,11,65.44444444444444,28.37037037037037,0,11,11
36,12,89.0,28.0,0,12,12
36,13,80.26470588235294,32.0,0,13,13
36,14,62.42424242424242,32.96969696969697,0,14,14
36,15,30.083333333333332,34.02777777777778,0,15,15
36,16,39.5,37.0,0,16,16
36,17,67.5,41.5,0,17,17
36,18,85.73170731707317,44.48780487804878,0,18,18
36,19,74.22222222222223,45.333333333333336,0,19,19
36,20,47.5,47.0,0,20,20
36,21,60.0,47.73529411764706,0,21,21
36,22,42.36666666666667,53.63333333333333,0,22,22
36,23,80.39024390243902,54.48780487804878,0,23,23
36,24,7.027027027027027,56.432432432432435,0,24,24
36,25,58.0,60.5,0,25,25
36,26,91.625,59.84375,0,26,26
36,27,26.214285714285715,61.5,0,27,27
36,28,65.5,61.785714285714285,0,28,28
36,29,43.75,63.5,0,29,29
36,30,13.633333333333333,63.63333333333333,0,30,30
36,31,75.82352941176471,64.55882352941177,0,31,31
36,32,32.111111111111114,69.51851851851852,0,32,32
36,33,17.194444444444443,71.33333333333333,0,33,33
36,34,45.68571428571428,72.6,0,34,34
36,35,56.05714285714286,76.11428571428571,0,35,35
36,36,73.4390243902439,77.85365853658537,0,36,36
36,37,13.375,78.84375,0,37,37
36,38,19.02777777777778,87.30555555555556,0,38,38
36,39,43.0,87.86363636363636,0,39,39
36,40,72.0,92.0,0,40,40
37,1,57.5,6.214285714285714,0,1,1
37,2,42.6,10.62,0,2,2
37,3,28.57894736842105,15.105263157894736,0,3,3
37,4,51.63333333333333,15.633333333333333,0,4,4
37,5,67.9090909090909,14.515151515151516,0,5,5
37,6,12.84375,17.625,0,6,6
37,7,43.6764705882353,24.558823529411764,0,7,7
37,8,10.653846153846153,26.346153846153847,0,8,8
37,9,49.935483870967744,26.35483870967742,0,9,9
37,10,33.31707317073171,28.146341463414632,0,10,10
37,11,63.97142857142857,30.4,0,11,11
37,12,79.5,31.705882352941178,0,12,12
37,13,12.935483870967742,33.354838709677416,0,13,13
37,14,55.8421052631579,36.1578947368421,0,14,14
37,15,21.65,39.35,0,15,15
37,16,45.175,41.5,0,16,16
37,17,75.5,43.5,0,17,17
37,18,24.705882352941178,50.5,0,18,18
37,19,49.5,49.5,0,19,19
37,20,35.743589743589745,51.15384615384615,0,20,20
37,21,68.25714285714285,50.885714285714286,0,21,21
37,22,58.145833333333336,59.104166666666664,0,22,22
37,23,30.5,60.5,0,23,23
37,24,90.375,60.15625,0,24,24
37,25,39.294117647058826,62.5,0,25,25
37,26,18.0,66.73529411764706,0,26,26
37,27,50.97222222222222,66.69444444444444,0,27,27
37,28,62.5,68.0,0,28,28
37,29,38.861111111111114,70.38888888888889,0,29,29
37,30,79.63829787234043,76.80851063829788,0,30,30
37,31,62.333333333333336,76.25641025641026,0,31,31
37,32,58.705882352941174,84.5,0,32,32
37,33,38.5,86.5,0,33,33
38,1,64.6086956521739,5.782608695652174,0,1,1
38,2,34.30555555555556,6.694444444444445,0,2,2
38,3,12.590909090909092,11.840909090909092,0,3,3
38,4,62.911764705882355,10.676470588235293,0,4,4
38,5,91.5,17.294117647058822,0,5,5
38,6,30.818181818181817,20.84090909090909,0,6,6
38,7,75.5,22.5,0,7,7
38,8,64.5,24.5,0,8,8
38,9,25.906976744186046,28.302325581395348,0,9,9
38,10,87.91666666666667,30.97222222222222,0,10,10
38,11,77.36666666666666,33.36666666666667,0,11,11
38,12,17.394736842105264,35.6578947368421,0,12,12
38,13,41.36666666666667,36.36666666666667,0,13,13
38,14,6.456521739130435,35.95652173913044,0,14,14
38,15,61.36666666666667,40.36666666666667,0,15,15
38,16,85.38888888888889,41.138888888888886,0,16,16
38,17,76.60526315789474,44.3421052631579,0,17,17
38,18,18.694444444444443,46.69444444444444,0,18,18
38,19,52.214285714285715,47.5,0,19,19
38,20,60.63333333333333,50.63333333333333,0,20,20
38,21,40.5,54.0,0,21,21
38,22,91.875,55.666666666666664,0,22,22
38,23,28.5,56.5,0,23,23
38,24,50.27450980392157,58.64705882352941,0,24,24
38,25,12.816326530612244,65.46938775510205,0,25,25
38,26,85.70588235294117,68.5,0,26,26
38,27,12.272727272727273,78.93181818181819,0,27,27
38,28,31.61764705882353,84.41176470588235,0,28,28
38,29,9.863636363636363,89.02272727272727,0,29,29
38,30,21.375,89.84375,0,30,30
38,31,37.8,92.12,0,31,31
39,1,43.97222222222222,8.305555555555555,0,1,1
39,2,70.0,13.735294117647058,0,2,2
39,3,53.46511627906977,15.255813953488373,0,3,3
39,4,33.74418604651163,15.534883720930232,0,4,4
39,5,19.35483870967742,16.741935483870968,0,5,5
39,6,14.375,23.15625,0,6,6
39,7,74.36666666666666,23.633333333333333,0,7,7
39,8,45.0,24.0,0,8,8
39,9,26.0,28.0,0,9,9
39,10,64.91836734693878,28.285714285714285,0,10,10
39,11,88.7,32.5,0,11,11
39,12,13.5,34.5,0,12,12
39,13,29.114285714285714,37.25714285714286,0,13,13
39,14,73.07317073170732,41.51219512195122,0,14,14
39,15,12.5,47.5,0,15,15
39,16,15.842105263157896,57.78947368421053,0,16,16
39,17,45.416666666666664,64.33333333333333,0,17,17
39,18,23.35,64.225,0,18,18
39,19,63.25714285714286,65.88571428571429,0,19,19
39,20,78.4047619047619,66.35714285714286,0,20,20
39,21,37.925,70.025,0,21,21
39,22,26.0,72.5,0,22,22
39,23,57.5,72.5,0,23,23
39,24,91.5,73.5,0,24,24
39,25,49.84090909090909,77.31818181818181,0,25,25
39,26,79.94736842105263,81.84210526315789,0,26,26
40,1,54.06976744186046,11.465116279069768,0,1,1
40,2,6.5,17.294117647058822,0,2,2
40,3,61.0,20.0,0,3,3
40,4,76.05714285714286,20.34285714285714,0,4,4
40,5,22.633333333333333,22.633333333333333,0,5,5
40,6,37.5,24.5,0,6,6
40,7,68.4,27.97142857142857,0,7,7
40,8,10.61111111111111,29.86111111111111,0,8,8
40,9,79.93181818181819,35.25,0,9,9
40,10,12.86111111111111,40.388888888888886,0,10,10
40,11,73.82352941176471,40.1764705882353,0,11,11
40,12,50.5,48.791666666666664,0,12,12
40,13,63.63333333333333,53.63333333333333,0,13,13
40,14,83.13888888888889,56.611111111111114,0,14,14
40,15,25.285714285714285,57.6,0,15,15
40,16,59.0,59.5,0,16,16
40,17,48.97222222222222,60.69444444444444,0,17,17
40,18,11.243243243243244,67.37837837837837,0,18,18
40,19,32.02325581395349,67.18604651162791,0,19,19
40,20,72.30555555555556,67.30555555555556,0,20,20
40,21,85.86111111111111,66.61111111111111,0,21,21
40,22,92.5,70.5,0,22,22
40,23,23.5,74.5,0,23,23
40,24,65.425,74.575,0,24,24
40,25,6.861111111111111,76.61111111111111,0,25,25
40,26,69.84375,83.625,0,26,26
40,27,10.617021276595745,88.38297872340425,0,27,27
40,28,63.675,90.025,0,28,28
40,29,75.5,90.70588235294117,0,29,29
41,1,48.5,6.0,0,1,1
41,2,66.48484848484848,7.393939393939394,0,2,2
41,3,89.67647058823529,8.147058823529411,0,3,3
41,4,42.12820512820513,14.128205128205128,0,4,4
41,5,55.484848484848484,14.090909090909092,0,5,5
41,6,72.15384615384616,16.974358974358974,0,6,6
41,7,92.15,17.7,0,7,7
41,8,15.176470588235293,19.823529411764707,0,8,8
41,9,55.15625,24.8125,0,9,9
41,10,17.89189189189189,34.189189189189186,0,10,10
41,11,52.51282051282051,35.17948717948718,0,11,11
41,12,61.5,42.5,0,12,12
41,13,37.883720930232556,44.116279069767444,0,13,13
41,14,68.84210526315789,47.1578947368421,0,14,14
41,15,22.0,48.73529411764706,0,15,15
41,16,6.096774193548387,52.193548387096776,0,16,16
41,17,38.861111111111114,57.388888888888886,0,17,17
41,18,58.48936170212766,56.40425531914894,0,18,18
41,19,70.875,59.1875,0,19,19
41,20,10.848484848484848,61.27272727272727,0,20,20
41,21,25.13888888888889,60.388888888888886,0,21,21
41,22,85.5,63.294117647058826,0,22,22
41,23,64.48387096774194,68.64516129032258,0,23,23
41,24,35.84090909090909,70.4090909090909,0,24,24
41,25,73.15625,72.375,0,25,25
41,26,18.209302325581394,72.20930232558139,0,26,26
41,27,89.5,76.0,0,27,27
41,28,68.21428571428571,77.5,0,28,28
41,29,10.634146341463415,80.26829268292683,0,29,29
41,30,79.0,83.0,0,30,30
41,31,91.5,86.5,0,31,31
42,1,25.766666666666666,5.433333333333334,0,1,1
42,2,62.5,6.5,0,2,2
42,3,30.5,11.214285714285714,0,3,3
42,4,43.138888888888886,11.0,0,4,4
42,5,54.388888888888886,11.13888888888889,0,5,5
42,6,15.594594594594595,18.0,0,6,6
42,7,26.5,21.0,0,7,7
42,8,44.388888888888886,23.86111111111111,0,8,8
42,9,6.518518518518518,28.11111111111111,0,9,9
42,10,68.5,30.5,0,10,10
42,11,51.6,37.02857142857143,0,11,11
42,12,92.0,37.0,0,12,12
42,13,69.0,40.5,0,13,13
42,14,14.84375,41.625,0,14,14
42,15,43.68571428571428,50.114285714285714,0,15,15
42,16,67.5,54.0,0,16,16
42,17,18.871794871794872,56.87179487179487,0,17,17
42,18,38.388888888888886,57.138888888888886,0,18,18
42,19,50.39393939393939,58.484848484848484,0,19,19
42,20,6.264705882352941,63.0,0,20,20
42,21,72.5,63.294117647058826,0,21,21
42,22,64.35,64.875,0,22,22
42,23,25.86111111111111,65.38888888888889,0,23,23
42,24,92.10714285714286,71.28571428571429,0,24,24
42,25,77.86111111111111,79.61111111111111,0,25,25
42,26,57.861111111111114,85.38888888888889,0,26,26
42,27,67.5,86.5,0,27,27
42,28,28.266666666666666,88.02222222222223,0,28,28
42,29,48.138888888888886,91.61111111111111,0,29,29
43,1,77.375,6.84375,0,1,1
43,2,14.891304347826088,8.369565217391305,0,2,2
43,3,40.705882352941174,8.5,0,3,3
43,4,29.305555555555557,12.305555555555555,0,4,4
43,5,84.21212121212122,14.909090909090908,0,5,5
43,6,8.756756756756756,17.594594594594593,0,6,6
43,7,45.63333333333333,17.633333333333333,0,7,7
43,8,60.5,19.5,0,8,8
43,9,17.15625,21.375,0,9,9
43,10,91.4,22.97142857142857,0,10,10
43,11,33.375,24.84375,0,11,11
43,12,12.346153846153847,26.346153846153847,0,12,12
43,13,23.176470588235293,32.1764705882353,0,13,13
43,14,35.861111111111114,35.388888888888886,0,14,14
43,15,74.0,44.116279069767444,0,15,15
43,16,86.63333333333334,48.63333333333333,0,16,16
43,17,48.38235294117647,52.61764705882353,0,17,17
43,18,81.76,54.64,0,18,18
43,19,71.97222222222223,55.69444444444444,0,19,19
43,20,18.86111111111111,57.611111111111114,0,20,20
43,21,55.04255319148936,62.4468085106383,0,21,21
43,22,46.5,69.5,0,22,22
43,23,88.53846153846153,69.56410256410257,0,23,23
43,24,29.5,71.5,0,24,24
43,25,92.15,78.7,0,25,25
43,26,22.894736842105264,79.21052631578948,0,26,26
43,27,33.61702127659574,83.38297872340425,0,27,27
43,28,86.78947368421052,85.15789473684211,0,28,28
43,29,71.375,89.84375,0,29,29
44,1,69.15625,6.375,0,1,1
44,2,36.08108108108108,7.486486486486487,0,2,2
44,3,15.444444444444445,8.955555555555556,0,3,3
44,4,80.86111111111111,11.38888888888889,0,4,4
44,5,53.63265306122449,18.612244897959183,0,5,5
44,6,44.083333333333336,18.72222222222222,0,6,6
44,7,16.264705882352942,21.0,0,7,7
44,8,36.0,21.863636363636363,0,8,8
44,9,25.8,26.5,0,9,9
44,10,49.5,28.5,0,10,10
44,11,40.714285714285715,28.452380952380953,0,11,11
44,12,80.11538461538461,30.21153846153846,0,12,12
44,13,6.0,32.5,0,13,13
44,14,17.864864864864863,38.13513513513514,0,14,14
44,15,48.0,38.0,0,15,15
44,16,56.48571428571429,39.6,0,16,16
44,17,69.93478260869566,40.0,0,17,17
44,18,27.0,41.0,0,18,18
44,19,63.785714285714285,47.5,0,19,19
44,20,21.15625,47.625,0,20,20
44,21,53.61290322580645,49.25806451612903,0,21,21
44,22,66.13888888888889,58.388888888888886,0,22,22
44,23,50.69444444444444,58.97222222222222,0,23,23
44,24,79.0,62.82857142857143,0,24,24
44,25,40.578947368421055,66.15789473684211,0,25,25
44,26,55.83870967741935,66.90322580645162,0,26,26
44,27,67.12820512820512,69.12820512820512,0,27,27
44,28,57.114285714285714,79.74285714285715,0,28,28
44,29,61.06976744186046,87.46511627906976,0,29,29
44,30,24.705882352941178,89.5,0,30,30
44,31,13.136363636363637,92.0,0,31,31
45,1,14.5,7.294117647058823,0,1,1
45,2,37.69444444444444,12.305555555555555,0,2,2
45,3,42.51063829787234,21.638297872340427,0,3,3
45,4,52.18181818181818,23.96969696969697,0,4,4
45,5,6.861111111111111,25.38888888888889,0,5,5
45,6,61.388888888888886,31.86111111111111,0,6,6
45,7,26.435897435897434,33.53846153846154,0,7,7
45,8,44.39393939393939,41.484848484848484,0,8,8
45,9,88.5,48.294117647058826,0,9,9
45,10,27.0,49.24390243902439,0,10,10
45,11,5.827586206896552,53.6551724137931,0,11,11
45,12,79.61290322580645,52.74193548387097,0,12,12
45,13,92.5,61.5,0,13,13
45,14,16.19148936170213,69.36170212765957,0,14,14
45,15,61.82857142857143,78.0,0,15,15
45,16,22.5,79.29411764705883,0,16,16
45,17,15.894736842105264,88.21052631578948,0,17,17
45,18,49.5,92.0,0,18,18
46,1,64.5,5.5,0,1,1
46,2,48.254901960784316,6.2745098039215685,0,2,2
46,3,67.08333333333333,13.972222222222221,0,3,3
46,4,60.91891891891892,24.864864864864863,0,4,4
46,5,89.38888888888889,32.138888888888886,0,5,5
46,6,39.46666666666667,42.24444444444445,0,6,6
46,7,27.02777777777778,47.69444444444444,0,7,7
46,8,67.63333333333334,49.63333333333333,0,8,8
46,9,13.84375,50.625,0,9,9
46,10,50.0,50.75609756097561,0,10,10
46,11,58.666666666666664,59.729166666666664,0,11,11
46,12,70.5,59.705882352941174,0,12,12
46,13,79.82352941176471,61.14705882352941,0,13,13
46,14,43.41025641025641,64.0,0,14,14
46,15,9.366666666666667,67.63333333333334,0,15,15
46,16,42.853658536585364,78.6829268292683,0,16,16
46,17,52.78947368421053,80.84210526315789,0,17,17
46,18,32.91111111111111,81.5111111111111,0,18,18
46,19,64.29411764705883,84.5,0,19,19
46,20,75.88372093023256,86.11627906976744,0,20,20
47,1,52.5,6.214285714285714,0,1,1
47,2,38.8421052631579,6.842105263157895,0,2,2
47,3,68.17073170731707,15.0,0,3,3
47,4,47.0,16.82857142857143,0,4,4
47,5,33.0,22.0,0,5,5
47,6,80.21052631578948,26.105263157894736,0,6,6
47,7,51.6,26.933333333333334,0,7,7
47,8,72.62162162162163,29.56756756756757,0,8,8
47,9,91.73529411764706,34.0,0,9,9
47,10,12.405405405405405,34.7027027027027,0,10,10
47,11,52.51724137931034,34.53448275862069,0,11,11
47,12,64.17647058823529,38.8235294117647,0,12,12
47,13,15.685714285714285,46.4,0,13,13
47,14,5.896551724137931,49.172413793103445,0,14,14
47,15,29.653061224489797,50.285714285714285,0,15,15
47,16,50.87179487179487,51.12820512820513,0,16,16
47,17,58.48837209302326,53.604651162790695,0,17,17
47,18,16.741935483870968,56.645161290322584,0,18,18
47,19,5.7272727272727275,61.5,0,19,19
47,20,43.642857142857146,63.404761904761905,0,20,20
47,21,34.0,67.0,0,21,21
47,22,13.15625,68.375,0,22,22
47,23,82.61111111111111,73.13888888888889,0,23,23
47,24,53.18518518518518,77.57407407407408,0,24,24
47,25,68.0,80.0,0,25,25
47,26,44.702127659574465,84.65957446808511,0,26,26
47,27,27.761904761904763,86.54761904761905,0,27,27
47,28,86.34375,89.09375,0,28,28
47,29,91.36666666666666,88.63333333333334,0,29,29
