ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_FilterObjects
19,29,82.31428571428572,65.37142857142857,0,29,29
19,30,54.09375,67.4375,0,30,30
19,31,89.4,67.28,0,31,31
19,32,72.8108108108108,67.83783783783784,0,32,32
19,33,64.21212121212122,70.0909090909091,0,33,33
19,34,59.13461538461539,73.67307692307692,0,34,34
19,35,77.5,75.20454545454545,0,35,35
19,36,84.11111111111111,77.30555555555556,0,36,36
19,37,6.0,77.83333333333333,0,37,37
19,38,35.642857142857146,78.67857142857143,0,38,38
19,39,41.3,81.825,0,39,39
19,40,71.3170731707317,81.85365853658537,0,40,40
19,41,63.0,88.59574468085107,0,41,41
19,42,81.08108108108108,91.0,0,42,42
19,43,6.185185185185185,91.81481481481481,0,43,43
19,44,88.0,92.0,0,44,44
20,1,53.56521739130435,6.565217391304348,0,1,1
20,2,85.08,8.02,0,2,2
20,3,14.5,15.166666666666666,0,3,3
20,4,65.30555555555556,15.027777777777779,0,4,4
20,5,50.666666666666664,16.05128205128205,0,5,5
20,6,90.625,21.84375,0,6,6
20,7,46.265306122448976,25.20408163265306,0,7,7
20,8,18.0,26.0,0,8,8
20,9,87.73684210526316,26.68421052631579,0,9,9
20,10,34.21621621621622,29.027027027027028,0,10,10
20,11,54.42857142857143,28.714285714285715,0,11,11
20,12,64.15,30.525,0,12,12
20,13,10.486486486486486,33.270270270270274,0,13,13
20,14,55.95918367346939,34.51020408163265,0,14,14
20,15,37.471698113207545,36.18867924528302,0,15,15
20,16,25.135135135135137,37.91891891891892,0,16,16
20,17,75.50980392156863,38.31372549019608,0,17,17
20,18,7.666666666666667,40.6,0,18,18
20,19,67.51515151515152,41.42424242424242,0,19,19
20,20,55.19230769230769,42.57692307692308,0,20,20
20,21,15.18,47.72,0,21,21
20,22,83.5,46.785714285714285,0,22,22
20,23,47.40677966101695,47.42372881355932,0,23,23
20,24,68.33333333333333,47.0,0,24,24
20,25,7.509433962264151,53.81132075471698,0,25,25
20,26,38.7,53.85,0,26,26
20,27,46.608695652173914,60.56521739130435,0,27,27
20,28,59.0,60.0,0,28,28
20,29,30.214285714285715,60.5,0,29,29
20,30,21.97222222222222,70.69444444444444,0,30,30
20,31,69.77777777777777,72.33333333333333,0,31,31
20,32,9.8,73.96,0,32,32
20,33,90.82978723404256,74.91489361702128,0,33,33
20,34,91.43589743589743,87.74358974358974,0,34,34
20,35,71.5,91.29411764705883,0,35,35
20,36,54.22727272727273,92.5909090909091,0,36,36
21,1,14.5,7.294117647058823,0,1,1
21,2,26.692307692307693,7.038461538461538,0,2,2
21,3,87.52272727272727,8.340909090909092,0,3,3
21,4,44.57142857142857,14.857142857142858,0,4,4
21,5,57.58139534883721,13.837209302325581,0,5,5
21,6,84.5,19.0,0,6,6
21,7,8.62,23.24,0,7,7
21,8,51.39473684210526,22.342105263157894,0,8,8
21,9,26.151515151515152,23.78787878787879,0,9,9
21,10,21.862068965517242,28.103448275862068,0,10,10
21,11,66.78571428571429,25.642857142857142,0,11,11
21,12,82.55882352941177,27.794117647058822,0,12,12
21,13,67.62790697674419,31.023255813953487,0,13,13
21,14,39.775,36.35,0,14,14
21,15,81.86486486486487,34.86486486486486,0,15,15
21,16,10.488888888888889,36.71111111111111,0,16,16
21,17,92.5,43.5,0,17,17
21,18,46.23529411764706,42.64705882352941,0,18,18
21,19,43.83870967741935,46.54838709677419,0,19,19
21,20,12.26923076923077,50.0,0,20,20
21,21,18.323529411764707,50.088235294117645,0,21,21
21,22,45.1578947368421,53.8421052631579,0,22,22
21,23,7.366666666666666,56.36666666666667,0,23,23
21,24,72.625,57.84375,0,24,24
21,25,61.294117647058826,59.5,0,25,25
21,26,44.5,64.8125,0,26,26
21,27,86.3,65.075,0,27,27
21,28,52.225,65.65,0,28,28
21,29,61.91891891891892,67.86486486486487,0,29,29
21,30,20.142857142857142,70.39285714285714,0,30,30
21,31,20.657894736842106,75.39473684210526,0,31,31
21,32,67.69047619047619,76.21428571428571,0,32,32
21,33,78.24137931034483,76.17241379310344,0,33,33
21,34,36.92857142857143,78.42857142857143,0,34,34
21,35,6.264705882352941,81.0,0,35,35
21,36,27.130434782608695,85.73913043478261,0,36,36
21,37,90.5111111111111,86.57777777777778,0,37,37
21,38,14.3125,87.71875,0,38,38
21,39,31.80851063829787,89.34042553191489,0,39,39
21,40,79.85714285714286,89.78571428571429,0,40,40
21,41,56.8421052631579,90.84210526315789,0,41,41
21,42,74.72727272727273,91.9090909090909,0,42,42
22,1,37.52272727272727,10.340909090909092,0,1,1
22,2,61.0377358490566,9.830188679245284,0,2,2
22,3,85.41463414634147,12.512195121951219,0,3,3
22,4,74.64,14.48,0,4,4
22,5,23.636363636363637,15.909090909090908,0,5,5
22,6,50.3421052631579,17.394736842105264,0,6,6
22,7,19.54054054054054,17.513513513513512,0,7,7
22,8,68.25,19.625,0,8,8
22,9,43.45454545454545,20.65909090909091,0,9,9
22,10,78.86363636363636,21.0,0,10,10
22,11,32.5,21.5,0,11,11
22,12,5.5,25.5,0,12,12
22,13,57.5,29.0,0,13,13
22,14,69.81481481481481,30.59259259259259,0,14,14
22,15,83.41666666666667,31.333333333333332,0,15,15
22,16,26.305555555555557,37.02777777777778,0,16,16
22,17,42.84375,38.84375,0,17,17
22,18,84.33333333333333,41.743589743589745,0,18,18
22,19,17.714285714285715,42.714285714285715,0,19,19
22,20,41.68627450980392,44.68627450980392,0,20,20
22,21,31.12280701754386,45.719298245614034,0,21,21
22,22,15.095238095238095,53.0,0,22,22
22,23,5.7272727272727275,55.5,0,23,23
22,24,24.333333333333332,57.125,0,24,24
22,25,83.78571428571429,57.92857142857143,0,25,25
22,26,42.714285714285715,65.4,0,26,26
22,27,11.031746031746032,65.01587301587301,0,27,27
22,28,21.472727272727273,66.30909090909091,0,28,28
22,29,67.25,67.2,0,29,29
22,30,75.5,74.0,0,30,30
22,31,58.47826086956522,75.3913043478261,0,31,31
22,32,7.2,79.12,0,32,32
22,33,32.3469387755102,80.55102040816327,0,33,33
22,34,63.22222222222222,80.66666666666667,0,34,34
22,35,25.724137931034484,83.93103448275862,0,35,35
22,36,69.20588235294117,86.97058823529412,0,36,36
22,37,13.0,90.0,0,37,37
22,38,86.55882352941177,89.82352941176471,0,38,38
22,39,41.675,91.05,0,39,39
22,40,28.766666666666666,92.56666666666666,0,40,40
23,1,88.13333333333334,8.955555555555556,0,1,1
23,2,92.0,13.0,0,2,2
23,3,77.7,14.7,0,3,3
23,4,72.94117647058823,15.647058823529411,0,4,4
23,5,64.97777777777777,18.133333333333333,0,5,5
23,6,32.5,18.8125,0,6,6
23,7,91.90322580645162,23.193548387096776,0,7,7
23,8,29.78787878787879,27.818181818181817,0,8,8
23,9,70.73076923076923,33.15384615384615,0,9,9
23,10,28.0,34.0,0,10,10
23,11,54.23076923076923,34.61538461538461,0,11,11
23,12,91.1590909090909,35.36363636363637,0,12,12
23,13,36.5,37.0,0,13,13
23,14,83.03703703703704,42.77777777777778,0,14,14
23,15,50.513513513513516,45.08108108108108,0,15,15
23,16,71.2,46.34,0,16,16
23,17,22.0,48.0,0,17,17
23,18,78.0,56.5,0,18,18
23,19,6.482758620689655,58.62068965517241,0,19,19
23,20,13.382352941176471,63.088235294117645,0,20,20
23,21,5.88,69.2,0,21,21
23,22,65.5,70.5,0,22,22
23,23,30.157894736842106,83.21052631578948,0,23,23
24,1,59.32692307692308,26.365384615384617,0,1,1
24,2,90.76190476190476,27.333333333333332,0,2,2
24,3,5.619047619047619,32.523809523809526,0,3,3
24,4,80.64516129032258,34.806451612903224,0,4,4
24,5,18.607142857142858,37.642857142857146,0,5,5
24,6,86.26923076923077,43.40384615384615,0,6,6
24,7,8.02127659574468,50.638297872340424,0,7,7
24,8,28.15625,53.625,0,8,8
24,9,87.23076923076923,53.61538461538461,0,9,9
24,10,69.58620689655173,55.96551724137931,0,10,10
24,11,64.85714285714286,58.42857142857143,0,11,11
24,12,17.814814814814813,60.81481481481482,0,12,12
24,13,86.3170731707317,62.853658536585364,0,13,13
24,14,76.30555555555556,63.69444444444444,0,14,14
24,15,27.916666666666668,65.02777777777777,0,15,15
24,16,54.074074074074076,67.0,0,16,16
24,17,78.0,70.86363636363636,0,17,17
24,18,19.46153846153846,73.56410256410257,0,18,18
24,19,41.27906976744186,75.5813953488372,0,19,19
24,20,64.65789473684211,76.39473684210526,0,20,20
24,21,28.27659574468085,81.8936170212766,0,21,21
24,22,47.53968253968254,85.63492063492063,0,22,22
24,23,57.3125,89.09375,0,23,23
24,24,81.44897959183673,90.16326530612245,0,24,24
24,25,68.0,90.62962962962963,0,25,25
25,1,11.88888888888889,10.518518518518519,0,1,1
25,2,53.294117647058826,14.852941176470589,0,2,2
25,3,61.46153846153846,19.23076923076923,0,3,3
25,4,21.954545454545453,21.045454545454547,0,4,4
25,5,16.466666666666665,23.77777777777778,0,5,5
25,6,50.116279069767444,28.627906976744185,0,6,6
25,7,59.39344262295082,35.295081967213115,0,7,7
25,8,78.0,40.5,0,8,8
25,9,54.89473684210526,45.0,0,9,9
25,10,91.15789473684211,45.05263157894737,0,10,10
25,11,67.26829268292683,50.609756097560975,0,11,11
25,12,25.19148936170213,54.38297872340426,0,12,12
25,13,56.72222222222222,58.69444444444444,0,13,13
25,14,90.73529411764706,61.0,0,14,14
25,15,79.375,63.84375,0,15,15
25,16,50.0,68.0,0,16,16
25,17,70.62162162162163,71.67567567567568,0,17,17
25,18,89.47169811320755,73.73584905660377,0,18,18
25,19,26.425,76.95,0,19,19
25,20,48.883720930232556,77.32558139534883,0,20,20
25,21,37.5,79.5,0,21,21
25,22,70.88372093023256,85.5813953488372,0,22,22
25,23,85.5,86.5,0,23,23
25,24,50.108695652173914,87.3695652173913,0,24,24
25,25,38.90243902439025,90.92682926829268,0,25,25
26,1,16.17241379310345,5.896551724137931,0,1,1
26,2,5.896551724137931,9.172413793103448,0,2,2
26,3,69.125,10.666666666666666,0,3,3
26,4,18.666666666666668,17.214285714285715,0,4,4
26,5,32.905660377358494,26.867924528301888,0,5,5
26,6,19.64516129032258,27.741935483870968,0,6,6
26,7,7.4,36.542857142857144,0,7,7
26,8,24.666666666666668,37.0,0,8,8
26,9,44.08163265306123,40.3469387755102,0,9,9
26,10,26.853658536585368,47.31707317073171,0,10,10
26,11,9.630434782608695,48.32608695652174,0,11,11
26,12,29.94,62.04,0,12,12
26,13,40.05555555555556,64.03703703703704,0,13,13
26,14,18.40909090909091,74.1590909090909,0,14,14
26,15,31.904761904761905,74.76190476190476,0,15,15
26,16,28.596153846153847,84.0576923076923,0,16,16
27,1,48.5,5.5,0,1,1
27,2,15.606060606060606,9.242424242424242,0,2,2
27,3,61.8125,13.1875,0,3,3
27,4,71.17647058823529,13.735294117647058,0,4,4
27,5,90.3,14.15,0,5,5
27,6,14.11111111111111,14.481481481481481,0,6,6
27,7,48.80952380952381,19.142857142857142,0,7,7
27,8,30.864864864864863,19.756756756756758,0,8,8
27,9,59.97674418604651,25.13953488372093,0,9,9
27,10,13.97872340425532,26.425531914893618,0,10,10
27,11,29.725,26.7,0,11,11
27,12,71.7,28.675,0,12,12
27,13,54.06521739130435,39.0,0,13,13
27,14,68.5,39.5,0,14,14
27,15,63.75675675675676,43.4054054054054,0,15,15
27,16,28.17142857142857,45.57142857142857,0,16,16
27,17,36.82222222222222,48.666666666666664,0,17,17
27,18,84.60526315789474,49.3421052631579,0,18,18
27,19,61.15151515151515,53.09090909090909,0,19,19
27,20,79.6086956521739,55.52173913043478,0,20,20
27,21,6.09375,57.0,0,21,21
27,22,22.11111111111111,56.851851851851855,0,22,22
27,23,41.94444444444444,62.333333333333336,0,23,23
27,24,74.45714285714286,72.25714285714285,0,24,24
27,25,35.75,76.52272727272727,0,25,25
27,26,79.8409090909091,78.0909090909091,0,26,26
27,27,57.794871794871796,77.74358974358974,0,27,27
27,28,5.85,79.7,0,28,28
27,29,47.0,80.0,0,29,29
27,30,42.0,87.5,0,30,30
27,31,64.5,87.0,0,31,31
27,32,80.22222222222223,90.66666666666667,0,32,32
28,1,9.806451612903226,8.64516129032258,0,1,1
28,2,62.5,9.0,0,2,2
28,3,87.5,12.826086956521738,0,3,3
28,4,10.027027027027026,17.62162162162162,0,4,4
28,5,75.62162162162163,18.35135135135135,0,5,5
28,6,37.964285714285715,19.892857142857142,0,6,6
28,7,63.15625,19.375,0,7,7
28,8,70.45945945945945,25.91891891891892,0,8,8
28,9,31.7027027027027,28.864864864864863,0,9,9
28,10,52.333333333333336,30.875,0,10,10
28,11,11.969696969696969,32.42424242424242,0,11,11
28,12,42.97222222222222,31.916666666666668,0,12,12
28,13,59.1578947368421,32.8421052631579,0,13,13
28,14,79.84210526315789,33.21052631578947,0,14,14
28,15,69.65384615384616,34.34615384615385,0,15,15
28,16,22.755555555555556,36.31111111111111,0,16,16
28,17,50.34090909090909,41.81818181818182,0,17,17
28,18,14.0,43.26470588235294,0,18,18
28,19,59.214285714285715,46.5,0,19,19
28,20,30.625,47.84375,0,20,20
28,21,85.10416666666667,48.729166666666664,0,21,21
28,22,18.804347826086957,50.97826086956522,0,22,22
28,23,70.86206896551724,51.10344827586207,0,23,23
28,24,47.12820512820513,54.12820512820513,0,24,24
28,25,69.85,55.7,0,25,25
28,26,21.84375,58.625,0,26,26
28,27,80.08510638297872,61.40425531914894,0,27,27
28,28,17.285714285714285,65.28571428571429,0,28,28
28,29,36.407407407407405,64.81481481481481,0,29,29
28,30,65.13888888888889,65.61111111111111,0,30,30
28,31,47.69444444444444,67.97222222222223,0,31,31
28,32,88.32432432432432,68.29729729729729,0,32,32
28,33,15.023809523809524,75.30952380952381,0,33,33
28,34,25.135135135135137,75.70270270270271,0,34,34
28,35,65.78048780487805,76.51219512195122,0,35,35
28,36,75.78947368421052,76.89473684210526,0,36,36
28,37,88.88888888888889,77.51851851851852,0,37,37
28,38,29.5,81.21428571428571,0,38,38
28,39,43.0,83.86363636363636,0,39,39
28,40,20.0,91.0,0,40,40
29,1,90.6829268292683,8.146341463414634,0,1,1
29,2,14.755555555555556,12.866666666666667,0,2,2
29,3,81.9090909090909,12.022727272727273,0,3,3
29,4,56.72727272727273,13.848484848484848,0,4,4
29,5,67.87179487179488,16.871794871794872,0,5,5
29,6,92.21739130434783,18.652173913043477,0,6,6
29,7,87.37931034482759,19.517241379310345,0,7,7
29,8,80.72727272727273,23.65909090909091,0,8,8
29,9,91.25,31.75,0,9,9
29,10,27.37837837837838,36.189189189189186,0,10,10
29,11,82.26829268292683,36.390243902439025,0,11,11
29,12,36.24,36.64,0,12,12
29,13,47.57692307692308,40.38461538461539,0,13,13
29,14,62.85,40.3,0,14,14
29,15,40.45238095238095,50.023809523809526,0,15,15
29,16,48.02857142857143,56.4,0,16,16
29,17,52.09090909090909,62.21212121212121,0,17,17
29,18,89.69444444444444,65.30555555555556,0,18,18
29,19,58.285714285714285,68.17142857142858,0,19,19
29,20,29.625,70.15625,0,20,20
29,21,71.46511627906976,70.93023255813954,0,21,21
29,22,46.0,74.1875,0,22,22
29,23,37.1764705882353,75.1470588235294,0,23,23
29,24,78.12820512820512,74.87179487179488,0,24,24
29,25,6.0,77.13636363636364,0,25,25
29,26,59.91836734693877,79.06122448979592,0,26,26
29,27,83.72916666666667,82.70833333333333,0,27,27
29,28,16.842105263157894,85.15789473684211,0,28,28
29,29,43.1875,85.5,0,29,29
29,30,9.4,91.175,0,30,30
29,31,66.0,91.67391304347827,0,31,31
30,1,55.6578947368421,9.605263157894736,0,1,1
30,2,75.31428571428572,10.342857142857143,0,2,2
30,3,80.5,13.5,0,3,3
30,4,23.375,15.15625,0,4,4
30,5,34.51219512195122,17.609756097560975,0,5,5
30,6,20.653846153846153,23.346153846153847,0,6,6
30,7,8.333333333333334,23.547619047619047,0,7,7
30,8,41.0,25.5,0,8,8
30,9,15.972222222222221,29.694444444444443,0,9,9
30,10,26.82608695652174,31.282608695652176,0,10,10
30,11,60.23684210526316,32.36842105263158,0,11,11
30,12,37.625,33.625,0,12,12
30,13,7.333333333333333,36.875,0,13,13
30,14,50.0,37.68,0,14,14
30,15,40.5531914893617,38.723404255319146,0,15,15
30,16,60.457142857142856,43.42857142857143,0,16,16
30,17,90.0,43.0,0,17,17
30,18,69.14634146341463,46.31707317073171,0,18,18
30,19,32.65384615384615,48.34615384615385,0,19,19
30,20,25.0,50.5,0,20,20
30,21,83.0,50.5,0,21,21
30,22,14.653846153846153,53.34615384615385,0,22,22
30,23,48.4054054054054,57.513513513513516,0,23,23
30,24,73.34615384615384,57.65384615384615,0,24,24
30,25,30.181818181818183,59.72727272727273,0,25,25
30,26,92.27272727272727,60.5,0,26,26
30,27,40.84375,63.625,0,27,27
30,28,60.883720930232556,65.65116279069767,0,28,28
30,29,17.72,67.12,0,29,29
30,30,88.0,68.5,0,30,30
30,31,46.25581395348837,72.67441860465117,0,31,31
30,32,26.513513513513512,76.4054054054054,0,32,32
30,33,62.74193548387097,79.61290322580645,0,33,33
30,34,50.294117647058826,82.5,0,34,34
30,35,70.51428571428572,83.4,0,35,35
30,36,57.116279069767444,86.88372093023256,0,36,36
30,37,7.5,88.0,0,37,37
30,38,81.1304347826087,90.1304347826087,0,38,38
31,1,50.7,6.15,0,1,1
31,2,89.5,10.5,0,2,2
31,3,63.5,11.0,0,3,3
31,4,75.90697674418605,15.348837209302326,0,4,4
31,5,45.58139534883721,16.74418604651163,0,5,5
31,6,58.853658536585364,18.75609756097561,0,6,6
31,7,87.76923076923077,19.384615384615383,0,7,7
31,8,37.5,25.0,0,8,8
31,9,74.1,26.4,0,9,9
31,10,54.63333333333333,28.633333333333333,0,10,10
31,11,84.39393939393939,28.515151515151516,0,11,11
31,12,29.8,34.12,0,12,12
31,13,66.60606060606061,34.57575757575758,0,13,13
31,14,80.67857142857143,37.535714285714285,0,14,14
31,15,16.0,41.5,0,15,15
31,16,46.1578947368421,41.1578947368421,0,16,16
31,17,78.875,42.333333333333336,0,17,17
31,18,60.62068965517241,48.51724137931034,0,18,18
31,19,54.6,54.825,0,19,19
31,20,88.36666666666666,56.36666666666667,0,20,20
31,21,78.15789473684211,58.1578947368421,0,21,21
31,22,25.727272727272727,58.63636363636363,0,22,22
31,23,42.05714285714286,58.714285714285715,0,23,23
31,24,34.7,62.85,0,24,24
31,25,68.4,64.02857142857142,0,25,25
31,26,16.425,65.125,0,26,26
31,27,47.0,68.0,0,27,27
31,28,30.386363636363637,71.0,0,28,28
31,29,12.105263157894736,72.78947368421052,0,29,29
31,30,58.51724137931034,73.89655172413794,0,30,30
31,31,68.15625,74.625,0,31,31
31,32,92.1,76.3,0,32,32
31,33,21.0,81.5,0,33,33
31,34,82.3157894736842,81.73684210526316,0,34,34
31,35,10.5,81.78571428571429,0,35,35
31,36,53.5,82.3157894736842,0,36,36
31,37,46.75609756097561,90.0,0,37,37
31,38,32.903225806451616,91.19354838709677,0,38,38
31,39,18.5,92.0,0,39,39
32,1,12.62962962962963,6.407407407407407,0,1,1
32,2,53.5,10.0,0,2,2
32,3,62.12,9.8,0,3,3
32,4,86.29729729729729,9.378378378378379,0,4,4
32,5,11.0,11.136363636363637,0,5,5
32,6,71.4054054054054,17.756756756756758,0,6,6
32,7,33.1578947368421,23.157894736842106,0,7,7
32,8,20.653846153846153,25.346153846153847,0,8,8
32,9,10.157894736842104,27.157894736842106,0,9,9
32,10,44.0,27.5,0,10,10
32,11,66.9047619047619,31.0,0,11,11
32,12,92.0,32.62162162162162,0,12,12
32,13,50.18518518518518,33.18518518518518,0,13,13
32,14,36.13636363636363,39.0,0,14,14
32,15,64.4054054054054,41.75675675675676,0,15,15
32,16,43.793103448275865,41.37931034482759,0,16,16
32,17,87.15,42.15,0,17,17
32,18,50.892857142857146,45.0,0,18,18
32,19,24.82051282051282,44.666666666666664,0,19,19
32,20,14.425,50.575,0,20,20
32,21,38.45,52.35,0,21,21
32,22,75.82608695652173,51.869565217391305,0,22,22
32,23,56.2972972972973,53.13513513513514,0,23,23
32,24,47.0,56.0,0,24,24
32,25,85.0,59.0,0,25,25
32,26,35.8421052631579,62.8421052631579,0,26,26
32,27,46.05714285714286,63.714285714285715,0,27,27
32,28,66.15789473684211,65.15789473684211,0,28,28
32,29,8.15,67.3,0,29,29
32,30,72.35897435897436,70.2051282051282,0,30,30
32,31,51.65384615384615,71.34615384615384,0,31,31
32,32,27.0,71.5,0,32,32
32,33,35.029411764705884,72.91176470588235,0,33,33
32,34,86.5,74.5,0,34,34
32,35,57.85245901639344,78.08196721311475,0,35,35
32,36,46.5,81.5,0,36,36
32,37,21.5,83.5,0,37,37
32,38,13.842105263157896,88.84210526315789,0,38,38
32,39,71.7,89.15,0,39,39
32,40,42.87179487179487,90.12820512820512,0,40,40
33,1,37.333333333333336,5.875,0,1,1
33,2,56.34615384615385,11.653846153846153,0,2,2
33,3,7.256410256410256,16.128205128205128,0,3,3
33,4,39.083333333333336,15.972222222222221,0,4,4
33,5,69.15789473684211,16.05263157894737,0,5,5
33,6,60.12903225806452,20.70967741935484,0,6,6
33,7,14.0,22.892857142857142,0,7,7
33,8,92.0,32.5,0,8,8
33,9,16.4,32.51428571428571,0,9,9
33,10,64.46511627906976,32.18604651162791,0,10,10
33,11,22.055555555555557,37.833333333333336,0,11,11
33,12,26.84375,37.625,0,12,12
33,13,90.375,42.84375,0,13,13
33,14,32.4054054054054,45.054054054054056,0,14,14
33,15,30.533333333333335,51.6,0,15,15
33,16,53.31707317073171,52.853658536585364,0,16,16
33,17,76.875,57.35,0,17,17
33,18,12.157894736842104,61.1578947368421,0,18,18
33,19,84.85,63.3,0,19,19
33,20,56.214285714285715,65.5,0,20,20
33,21,39.666666666666664,67.3,0,21,21
33,22,76.62068965517241,67.03448275862068,0,22,22
33,23,17.151515151515152,67.72727272727273,0,23,23
33,24,91.625,68.84375,0,24,24
33,25,26.4,69.51428571428572,0,25,25
33,26,45.09756097560975,70.51219512195122,0,26,26
33,27,7.777777777777778,73.17777777777778,0,27,27
33,28,70.84848484848484,73.84848484848484,0,28,28
33,29,32.15,75.7,0,29,29
33,30,14.906976744186046,83.48837209302326,0,30,30
33,31,33.0,84.0,0,31,31
33,32,73.84210526315789,83.84210526315789,0,32,32
33,33,88.13953488372093,83.04651162790698,0,33,33
33,34,66.32,85.68,0,34,34
33,35,47.0,85.5,0,35,35
33,36,55.12820512820513,91.12820512820512,0,36,36
34,1,40.1764705882353,7.823529411764706,0,1,1
34,2,89.10344827586206,7.827586206896552,0,2,2
34,3,29.128205128205128,10.128205128205128,0,3,3
34,4,15.653846153846153,13.346153846153847,0,4,4
34,5,49.39393939393939,14.484848484848484,0,5,5
34,6,75.8108108108108,17.864864864864863,0,6,6
34,7,64.85,23.7,0,7,7
34,8,6.107142857142857,25.392857142857142,0,8,8
34,9,86.5945945945946,25.7027027027027,0,9,9
34,10,74.34210526315789,26.605263157894736,0,10,10
34,11,14.871794871794872,31.128205128205128,0,11,11
34,12,32.625,31.15625,0,12,12
34,13,42.87179487179487,32.12820512820513,0,13,13
34,14,58.95454545454545,33.27272727272727,0,14,14
34,15,73.48148148148148,36.111111111111114,0,15,15
34,16,22.885714285714286,37.31428571428572,0,16,16
34,17,53.41025641025641,41.84615384615385,0,17,17
34,18,65.0,44.5,0,18,18
34,19,83.0,44.5,0,19,19
34,20,42.65853658536585,45.51219512195122,0,20,20
34,21,11.166666666666666,47.8,0,21,21
34,22,91.12820512820512,48.69230769230769,0,22,22
34,23,75.0,50.0,0,23,23
34,24,61.85,51.925,0,24,24
34,25,31.441176470588236,57.26470588235294,0,25,25
34,26,84.36666666666666,56.63333333333333,0,26,26
34,27,71.18181818181819,58.27272727272727,0,27,27
34,28,77.12903225806451,65.29032258064517,0,28,28
34,29,59.138888888888886,67.38888888888889,0,29,29
34,30,89.27272727272727,67.63636363636364,0,30,30
34,31,29.5,68.72727272727273,0,31,31
34,32,21.0,69.5,0,32,32
34,33,12.214285714285714,72.21428571428571,0,33,33
34,34,80.0,73.0,0,34,34
34,35,91.5,77.21428571428571,0,35,35
34,36,65.28571428571429,79.0,0,36,36
34,37,54.611111111111114,81.13888888888889,0,37,37
34,38,19.044444444444444,83.02222222222223,0,38,38
34,39,45.0,84.79166666666667,0,39,39
34,40,76.94736842105263,87.76315789473684,0,40,40
35,1,27.333333333333332,6.125,0,1,1
35,2,79.3,6.15,0,2,2
35,3,19.0,9.868421052631579,0,3,3
35,4,6.157894736842105,10.842105263157896,0,4,4
35,5,42.7027027027027,12.864864864864865,0,5,5
35,6,76.5,14.727272727272727,0,6,6
35,7,13.0,18.0,0,7,7
35,8,45.6,22.175,0,8,8
35,9,92.125,21.666666666666668,0,9,9
35,10,83.12903225806451,25.741935483870968,0,10,10
35,11,54.7,28.8,0,11,11
35,12,91.68,30.24,0,12,12
35,13,69.02857142857142,34.4,0,13,13
35,14,6.612903225806452,37.74193548387097,0,14,14
35,15,87.21052631578948,39.89473684210526,0,15,15
35,16,37.625,44.84375,0,16,16
35,17,19.36,46.24,0,17,17
35,18,10.5,47.31578947368421,0,18,18
35,19,27.15625,47.375,0,19,19
35,20,45.34615384615385,46.65384615384615,0,20,20
35,21,66.08571428571429,46.8,0,21,21
35,22,74.29729729729729,48.4054054054054,0,22,22
35,23,89.8048780487805,49.926829268292686,0,23,23
35,24,23.5,57.294117647058826,0,24,24
35,25,69.66666666666667,59.22222222222222,0,25,25
35,26,87.17647058823529,60.1764705882353,0,26,26
35,27,36.5,61.5,0,27,27
35,28,60.088235294117645,61.6764705882353,0,28,28
35,29,7.925,62.65,0,29,29
35,30,20.916666666666668,71.02777777777777,0,30,30
35,31,71.15,71.3,0,31,31
35,32,12.625,73.15625,0,32,32
35,33,30.0,77.5,0,33,33
35,34,7.0,78.5,0,34,34
35,35,65.72727272727273,79.18181818181819,0,35,35
35,36,40.65384615384615,83.34615384615384,0,36,36
35,37,28.2,86.08571428571429,0,37,37
35,38,5.423076923076923,89.26923076923077,0,38,38
35,39,17.10810810810811,91.29729729729729,0,39,39
35,40,73.66666666666667,92.125,0,40,40
36,1,30.86111111111111,9.38888888888889,0,1,1
36,2,50.25714285714286,9.228571428571428,0,2,2
36,3,12.0,9.82857142857143,0,3,3
36,4,62.5,10.705882352941176,0,4,4
36,5,72.5,16.0,0,5,5
36,6,6.346153846153846,17.653846153846153,0,6,6
36,7,29.379310344827587,19.20689655172414,0,7,7
36,8,18.272727272727273,21.5,0,8,8
36,9,31.612903225806452,26.0,0,9,9
36,10,51.0,28.0,0,10,10
36,11,89.05714285714286,28.285714285714285,0,11,11
36,12,65.42857142857143,28.571428571428573,0,12,12
36,13,80.06666666666666,31.488888888888887,0,13,13
36,14,62.46666666666667,32.8,0,14,14
36,15,30.0,34.0,0,15,15
36,16,39.285714285714285,36.94285714285714,0,16,16
36,17,67.0,41.5,0,17,17
36,18,30.5,44.5,0,18,18
36,19,85.75675675675676,44.648648648648646,0,19,19
36,20,73.84210526315789,45.1578947368421,0,20,20
36,21,47.48275862068966,46.89655172413793,0,21,21
36,22,59.6,47.82222222222222,0,22,22
36,23,42.65384615384615,53.65384615384615,0,23,23
36,24,80.075,54.225,0,24,24
36,25,9.055555555555555,54.166666666666664,0,25,25
36,26,6.178571428571429,57.285714285714285,0,26,26
36,27,58.08108108108108,60.32432432432432,0,27,27
36,28,91.5,59.785714285714285,0,28,28
36,29,26.214285714285715,61.5,0,29,29
36,30,65.625,61.625,0,30,30
36,31,13.5,63.5,0,31,31
36,32,43.46666666666667,63.266666666666666,0,32,32
36,33,76.0,64.5,0,33,33
36,34,31.5,69.5,0,34,34
36,35,17.5,71.0,0,35,35
36,36,45.5,72.70588235294117,0,36,36
36,37,55.666666666666664,76.22222222222223,0,37,37
