ImageNumber,ObjectNumber,Children_DilateObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_IdentifyPrimaryObjects1
18,32,1,18.166666666666668,72.27777777777777,0,32,32
18,33,1,76.75,72.75,0,33,33
18,34,1,87.20689655172414,75.96551724137932,0,34,34
18,35,1,92.11111111111111,78.66666666666667,0,35,35
18,36,1,56.588235294117645,83.11764705882354,0,36,36
18,37,1,35.61538461538461,85.61538461538461,0,37,37
18,38,1,19.0,88.5,0,38,38
18,39,1,6.782608695652174,89.34782608695652,0,39,39
18,40,1,82.38461538461539,89.84615384615384,0,40,40
18,41,1,42.0,92.0,0,41,41
18,42,1,52.5,92.5,0,42,42
18,43,1,60.8235294117647,91.88235294117646,0,43,43
18,44,1,91.14285714285714,92.07142857142857,0,44,44
19,1,1,61.77777777777778,5.444444444444445,0,1,1
19,2,1,26.833333333333332,5.916666666666667,0,2,2
19,3,1,17.647058823529413,6.411764705882353,0,3,3
19,4,1,75.21739130434783,8.695652173913043,0,4,4
19,5,1,35.69565217391305,9.565217391304348,0,5,5
19,6,1,43.67857142857143,10.571428571428571,0,6,6
19,7,1,59.111111111111114,14.277777777777779,0,7,7
19,8,1,10.409090909090908,16.181818181818183,0,8,8
19,9,1,43.0,22.0,0,9,9
19,10,1,34.77777777777778,24.944444444444443,0,10,10
19,11,1,6.384615384615385,26.615384615384617,0,11,11
19,12,1,20.125,26.6875,0,12,12
19,13,1,49.5,30.0,0,13,13
19,14,1,14.25,35.25,0,14,14
19,15,1,35.1578947368421,35.1578947368421,0,15,15
19,16,1,75.28571428571429,37.38095238095238,0,16,16
19,17,1,44.857142857142854,40.82142857142857,0,17,17
19,18,1,31.95,44.9,0,18,18
19,19,1,91.10526315789474,45.421052631578945,0,19,19
19,20,1,60.785714285714285,47.642857142857146,0,20,20
19,21,1,77.5,49.0,0,21,21
19,22,1,50.666666666666664,52.666666666666664,0,22,22
19,23,1,67.18181818181819,54.18181818181818,0,23,23
19,24,1,45.72727272727273,56.0,0,24,24
19,25,1,27.24,57.04,0,25,25
19,26,1,41.888888888888886,57.22222222222222,0,26,26
19,27,1,70.03846153846153,58.15384615384615,0,27,27
19,28,1,50.172413793103445,63.93103448275862,0,28,28
19,29,1,82.79166666666667,65.58333333333333,0,29,29
19,30,1,54.25,67.7,0,30,30
19,31,1,89.35714285714286,67.32142857142857,0,31,31
19,32,1,73.0952380952381,68.47619047619048,0,32,32
19,33,1,63.791666666666664,70.66666666666667,0,33,33
19,34,1,59.13333333333333,73.7,0,34,34
19,35,1,77.93333333333334,75.4,0,35,35
19,36,1,84.0,77.3157894736842,0,36,36
19,37,1,6.066666666666666,77.86666666666666,0,37,37
19,38,1,36.31578947368421,79.15789473684211,0,38,38
19,39,1,41.285714285714285,81.76190476190476,0,39,39
19,40,1,71.33333333333333,81.875,0,40,40
19,41,1,63.0,88.51851851851852,0,41,41
19,42,1,81.6,91.08,0,42,42
19,43,1,6.230769230769231,91.76923076923077,0,43,43
19,44,1,88.0,92.0,0,44,44
20,1,1,53.666666666666664,6.555555555555555,0,1,1
20,2,1,85.1,8.033333333333333,0,2,2
20,3,1,14.5,15.2,0,3,3
20,4,1,65.25,15.05,0,4,4
20,5,1,50.63636363636363,16.0,0,5,5
20,6,1,90.4,22.3,0,6,6
20,7,1,46.266666666666666,25.2,0,7,7
20,8,1,18.0,26.0,0,8,8
20,9,1,87.75,26.625,0,9,9
20,10,1,34.30434782608695,29.304347826086957,0,10,10
20,11,1,54.77777777777778,29.333333333333332,0,11,11
20,12,1,64.18181818181819,30.545454545454547,0,12,12
20,13,1,10.347826086956522,33.73913043478261,0,13,13
20,14,1,55.87096774193548,35.096774193548384,0,14,14
20,15,1,37.5,36.28125,0,15,15
20,16,1,25.19047619047619,37.904761904761905,0,16,16
20,17,1,75.24242424242425,38.42424242424242,0,17,17
20,18,1,7.653846153846154,40.57692307692308,0,18,18
20,19,1,67.4,41.75,0,19,19
20,20,1,54.96969696969697,42.666666666666664,0,20,20
20,21,1,15.2,47.766666666666666,0,21,21
20,22,1,83.5,46.714285714285715,0,22,22
20,23,1,47.30555555555556,47.47222222222222,0,23,23
20,24,1,68.36363636363636,47.09090909090909,0,24,24
20,25,1,7.483870967741935,53.806451612903224,0,25,25
20,26,1,38.666666666666664,53.888888888888886,0,26,26
20,27,1,46.642857142857146,60.57142857142857,0,27,27
20,28,1,59.0,60.0,0,28,28
20,29,1,30.285714285714285,60.5,0,29,29
20,30,1,21.95,70.75,0,30,30
20,31,1,69.78571428571429,72.35714285714286,0,31,31
20,32,1,9.806451612903226,73.90322580645162,0,32,32
20,33,1,90.77777777777777,74.92592592592592,0,33,33
20,34,1,91.36363636363636,87.72727272727273,0,34,34
20,35,1,71.5,91.22222222222223,0,35,35
20,36,1,54.22222222222222,92.55555555555556,0,36,36
21,1,1,14.5,7.222222222222222,0,1,1
21,2,1,26.75,7.083333333333333,0,2,2
21,3,1,87.53846153846153,8.307692307692308,0,3,3
21,4,1,44.61764705882353,14.823529411764707,0,4,4
21,5,1,57.6,13.8,0,5,5
21,6,1,84.5,19.0,0,6,6
21,7,1,8.5,23.142857142857142,0,7,7
21,8,1,51.42857142857143,22.38095238095238,0,8,8
21,9,1,25.681818181818183,24.181818181818183,0,9,9
21,10,1,21.8,28.133333333333333,0,10,10
21,11,1,66.88888888888889,26.333333333333332,0,11,11
21,12,1,82.52380952380952,28.142857142857142,0,12,12
21,13,1,67.65217391304348,31.0,0,13,13
21,14,1,39.78260869565217,36.391304347826086,0,14,14
21,15,1,81.84210526315789,34.8421052631579,0,15,15
21,16,1,10.423076923076923,36.73076923076923,0,16,16
21,17,1,92.5,43.5,0,17,17
21,18,1,45.666666666666664,43.25,0,18,18
21,19,1,43.93333333333333,46.53333333333333,0,19,19
21,20,1,12.8125,50.0,0,20,20
21,21,1,18.352941176470587,50.05882352941177,0,21,21
21,22,1,45.125,53.875,0,22,22
21,23,1,7.4,56.4,0,23,23
21,24,1,72.58823529411765,57.88235294117647,0,24,24
21,25,1,61.22222222222222,59.5,0,25,25
21,26,1,44.5,64.875,0,26,26
21,27,1,86.33333333333333,65.04761904761905,0,27,27
21,28,1,52.21739130434783,65.6086956521739,0,28,28
21,29,1,61.95,67.9,0,29,29
21,30,1,20.3,71.1,0,30,30
21,31,1,20.61904761904762,75.42857142857143,0,31,31
21,32,1,67.65217391304348,76.21739130434783,0,32,32
21,33,1,78.21428571428571,76.14285714285714,0,33,33
21,34,1,36.916666666666664,78.41666666666667,0,34,34
21,35,1,6.333333333333333,81.0,0,35,35
21,36,1,27.6875,86.125,0,36,36
21,37,1,90.51851851851852,86.5925925925926,0,37,37
21,38,1,14.352941176470589,87.70588235294117,0,38,38
21,39,1,31.821428571428573,89.35714285714286,0,39,39
21,40,1,79.25,90.0,0,40,40
21,41,1,56.875,90.875,0,41,41
21,42,1,74.75,91.9375,0,42,42
22,1,1,37.53846153846154,10.307692307692308,0,1,1
22,2,1,61.06666666666667,9.9,0,2,2
22,3,1,85.3913043478261,12.521739130434783,0,3,3
22,4,1,74.35714285714286,14.857142857142858,0,4,4
22,5,1,22.666666666666668,16.333333333333332,0,5,5
22,6,1,49.92,17.52,0,6,6
22,7,1,19.42105263157895,17.57894736842105,0,7,7
22,8,1,68.18518518518519,19.703703703703702,0,8,8
22,9,1,43.42307692307692,20.692307692307693,0,9,9
22,10,1,78.8,21.0,0,10,10
22,11,1,32.5,21.5,0,11,11
22,12,1,5.5,25.5,0,12,12
22,13,1,57.5,29.0,0,13,13
22,14,1,69.76923076923077,30.615384615384617,0,14,14
22,15,1,83.45454545454545,31.363636363636363,0,15,15
22,16,1,26.25,37.05,0,16,16
22,17,1,42.30434782608695,39.69565217391305,0,17,17
22,18,1,84.36363636363636,41.72727272727273,0,18,18
22,19,1,17.7,42.7,0,19,19
22,20,1,41.516129032258064,44.70967741935484,0,20,20
22,21,1,31.029411764705884,45.794117647058826,0,21,21
22,22,1,15.125,53.0,0,22,22
22,23,1,5.8,55.5,0,23,23
22,24,1,24.363636363636363,57.09090909090909,0,24,24
22,25,1,83.71428571428571,57.92857142857143,0,25,25
22,26,1,42.78947368421053,65.36842105263158,0,26,26
22,27,1,11.1,65.05,0,27,27
22,28,1,21.41176470588235,66.3529411764706,0,28,28
22,29,1,67.27027027027027,67.1891891891892,0,29,29
22,30,1,75.5,74.0,0,30,30
22,31,1,58.45454545454545,75.36363636363636,0,31,31
22,32,1,7.166666666666667,79.08333333333333,0,32,32
22,33,1,31.818181818181817,80.81818181818181,0,33,33
22,34,1,63.214285714285715,80.64285714285714,0,34,34
22,35,1,25.714285714285715,83.85714285714286,0,35,35
22,36,1,69.11111111111111,87.0,0,36,36
22,37,1,13.0,90.0,0,37,37
22,38,1,86.61111111111111,89.77777777777777,0,38,38
22,39,1,41.638297872340424,91.02127659574468,0,39,39
22,40,1,28.76923076923077,92.53846153846153,0,40,40
23,1,1,88.34482758620689,9.10344827586207,0,1,1
23,2,1,92.0,13.0,0,2,2
23,3,1,76.66666666666667,14.88888888888889,0,3,3
23,4,1,72.3030303030303,15.878787878787879,0,4,4
23,5,1,64.96,18.16,0,5,5
23,6,1,32.5,18.875,0,6,6
23,7,1,91.8125,23.1875,0,7,7
23,8,1,29.7,28.15,0,8,8
23,9,1,70.74193548387096,33.12903225806452,0,9,9
23,10,1,28.0,34.0,0,10,10
23,11,1,54.22727272727273,34.59090909090909,0,11,11
23,12,1,91.16,35.4,0,12,12
23,13,1,36.5,37.0,0,13,13
23,14,1,83.0909090909091,42.75757575757576,0,14,14
23,15,1,50.523809523809526,45.095238095238095,0,15,15
23,16,1,71.19354838709677,46.354838709677416,0,16,16
23,17,1,22.0,48.0,0,17,17
23,18,1,78.0,56.5,0,18,18
23,19,1,6.466666666666667,58.666666666666664,0,19,19
23,20,1,13.333333333333334,63.111111111111114,0,20,20
23,21,1,5.916666666666667,69.16666666666667,0,21,21
23,22,1,65.5,70.5,0,22,22
23,23,1,30.142857142857142,83.19047619047619,0,23,23
24,1,1,59.28125,26.34375,0,1,1
24,2,1,90.76,27.36,0,2,2
24,3,1,5.666666666666667,32.55555555555556,0,3,3
24,4,1,80.625,34.8125,0,4,4
24,5,1,18.571428571428573,37.628571428571426,0,5,5
24,6,1,86.3125,43.40625,0,6,6
24,7,1,7.964285714285714,50.607142857142854,0,7,7
24,8,1,28.11764705882353,53.588235294117645,0,8,8
24,9,1,87.22727272727273,53.59090909090909,0,9,9
24,10,1,69.05,56.25,0,10,10
24,11,1,64.78571428571429,58.42857142857143,0,11,11
24,12,1,17.76923076923077,60.76923076923077,0,12,12
24,13,1,86.33333333333333,62.875,0,13,13
24,14,1,76.25,63.75,0,14,14
24,15,1,27.9,65.05,0,15,15
24,16,1,54.088235294117645,67.0,0,16,16
24,17,1,78.0,70.8,0,17,17
24,18,1,19.428571428571427,73.57142857142857,0,18,18
24,19,1,41.333333333333336,75.54166666666667,0,19,19
24,20,1,64.61904761904762,76.42857142857143,0,20,20
24,21,1,28.285714285714285,81.92857142857143,0,21,21
24,22,1,47.5,85.55,0,22,22
24,23,1,57.35294117647059,89.17647058823529,0,23,23
24,24,1,81.41379310344827,90.10344827586206,0,24,24
24,25,1,68.0,90.6923076923077,0,25,25
25,1,1,11.846153846153847,10.538461538461538,0,1,1
25,2,1,53.22222222222222,14.833333333333334,0,2,2
25,3,1,61.42857142857143,19.285714285714285,0,3,3
25,4,1,21.333333333333332,21.466666666666665,0,4,4
25,5,1,16.4,23.76,0,5,5
25,6,1,50.16,28.64,0,6,6
25,7,1,59.416666666666664,35.30555555555556,0,7,7
25,8,1,78.0,40.5,0,8,8
25,9,1,54.86363636363637,45.0,0,9,9
25,10,1,91.14285714285714,45.0,0,10,10
25,11,1,67.29166666666667,50.583333333333336,0,11,11
25,12,1,25.178571428571427,54.42857142857143,0,12,12
25,13,1,56.73684210526316,58.68421052631579,0,13,13
25,14,1,90.66666666666667,61.0,0,14,14
25,15,1,79.41176470588235,63.88235294117647,0,15,15
25,16,1,50.0,68.0,0,16,16
25,17,1,70.55,71.65,0,17,17
25,18,1,89.5,73.75,0,18,18
25,19,1,26.40909090909091,76.95454545454545,0,19,19
25,20,1,48.84,77.28,0,20,20
25,21,1,37.5,79.5,0,21,21
25,22,1,70.91666666666667,85.54166666666667,0,22,22
25,23,1,85.5,86.5,0,23,23
25,24,1,50.074074074074076,87.4074074074074,0,24,24
25,25,1,38.869565217391305,90.91304347826087,0,25,25
26,1,1,16.142857142857142,5.928571428571429,0,1,1
26,2,1,5.928571428571429,9.142857142857142,0,2,2
26,3,1,69.0909090909091,10.636363636363637,0,3,3
26,4,1,18.708333333333332,17.291666666666668,0,4,4
26,5,1,32.9375,26.90625,0,5,5
26,6,1,19.625,27.75,0,6,6
26,7,1,7.368421052631579,36.578947368421055,0,7,7
26,8,1,24.708333333333332,37.0,0,8,8
26,9,1,44.10344827586207,40.310344827586206,0,9,9
26,10,1,26.875,47.333333333333336,0,10,10
26,11,1,9.592592592592593,48.370370370370374,0,11,11
26,12,1,29.933333333333334,62.06666666666667,0,12,12
26,13,1,40.0625,64.0625,0,13,13
26,14,1,18.44,74.12,0,14,14
26,15,1,31.875,74.83333333333333,0,15,15
26,16,1,28.625,84.0625,0,16,16
27,1,1,48.5,5.5,0,1,1
27,2,1,15.454545454545455,9.772727272727273,0,2,2
27,3,1,61.827586206896555,13.172413793103448,0,3,3
27,4,1,71.15789473684211,13.736842105263158,0,4,4
27,5,1,90.33333333333333,14.11111111111111,0,5,5
27,6,1,14.153846153846153,14.461538461538462,0,6,6
27,7,1,48.90909090909091,19.0,0,7,7
27,8,1,30.833333333333332,20.25,0,8,8
27,9,1,59.96,25.16,0,9,9
27,10,1,13.962962962962964,26.40740740740741,0,10,10
27,11,1,29.714285714285715,26.714285714285715,0,11,11
27,12,1,71.69565217391305,28.652173913043477,0,12,12
27,13,1,54.07692307692308,39.0,0,13,13
27,14,1,68.0,40.0,0,14,14
27,15,1,63.75,43.35,0,15,15
27,16,1,28.210526315789473,45.578947368421055,0,16,16
27,17,1,36.84615384615385,48.65384615384615,0,17,17
27,18,1,84.57142857142857,49.38095238095238,0,18,18
27,19,1,61.111111111111114,53.05555555555556,0,19,19
27,20,1,79.63636363636364,55.54545454545455,0,20,20
27,21,1,6.125,57.0,0,21,21
27,22,1,22.153846153846153,56.76923076923077,0,22,22
27,23,1,41.8421052631579,62.36842105263158,0,23,23
27,24,1,74.42105263157895,72.3157894736842,0,24,24
27,25,1,35.76,76.48,0,25,25
27,26,1,79.88,78.04,0,26,26
27,27,1,57.81818181818182,77.72727272727273,0,27,27
27,28,1,5.888888888888889,79.66666666666667,0,28,28
27,29,1,47.0,80.0,0,29,29
27,30,1,42.0,87.5,0,30,30
27,31,1,64.5,87.0,0,31,31
27,32,1,80.21428571428571,90.64285714285714,0,32,32
28,1,1,9.8125,8.625,0,1,1
28,2,1,62.5,9.0,0,2,2
28,3,1,87.5,12.785714285714286,0,3,3
28,4,1,9.95,17.6,0,4,4
28,5,1,75.55,18.35,0,5,5
28,6,1,37.92857142857143,19.857142857142858,0,6,6
28,7,1,63.11764705882353,19.41176470588235,0,7,7
28,8,1,70.42105263157895,25.894736842105264,0,8,8
28,9,1,31.7,28.9,0,9,9
28,10,1,52.36363636363637,30.90909090909091,0,10,10
28,11,1,11.941176470588236,32.411764705882355,0,11,11
28,12,1,42.95,31.9,0,12,12
28,13,1,59.125,32.875,0,13,13
28,14,1,79.85714285714286,33.19047619047619,0,14,14
28,15,1,69.61538461538461,34.38461538461539,0,15,15
28,16,1,22.8,36.28,0,16,16
28,17,1,50.30769230769231,41.76923076923077,0,17,17
28,18,1,14.0,43.333333333333336,0,18,18
28,19,1,59.285714285714285,46.5,0,19,19
28,20,1,30.58823529411765,47.88235294117647,0,20,20
28,21,1,85.10714285714286,48.82142857142857,0,21,21
28,22,1,18.88,50.92,0,22,22
28,23,1,70.72222222222223,51.611111111111114,0,23,23
28,24,1,47.09090909090909,54.09090909090909,0,24,24
28,25,1,69.88888888888889,55.666666666666664,0,25,25
28,26,1,21.88235294117647,58.588235294117645,0,26,26
28,27,1,80.11111111111111,61.407407407407405,0,27,27
28,28,1,17.3,65.3,0,28,28
28,29,1,36.38461538461539,64.76923076923077,0,29,29
28,30,1,65.10526315789474,65.57894736842105,0,30,30
28,31,1,47.75,67.95,0,31,31
28,32,1,88.35,68.3,0,32,32
28,33,1,15.041666666666666,75.25,0,33,33
28,34,1,25.1,75.7,0,34,34
28,35,1,65.73913043478261,76.52173913043478,0,35,35
28,36,1,75.80952380952381,76.95238095238095,0,36,36
28,37,1,88.84615384615384,77.53846153846153,0,37,37
28,38,1,29.5,81.28571428571429,0,38,38
28,39,1,43.0,83.8,0,39,39
28,40,1,20.0,91.0,0,40,40
29,1,1,90.66666666666667,8.125,0,1,1
29,2,1,14.76923076923077,12.923076923076923,0,2,2
29,3,1,81.88461538461539,12.038461538461538,0,3,3
29,4,1,56.72222222222222,13.88888888888889,0,4,4
29,5,1,67.9090909090909,16.90909090909091,0,5,5
29,6,1,91.64285714285714,18.714285714285715,0,6,6
29,7,1,87.0,19.705882352941178,0,7,7
29,8,1,80.68,23.76,0,8,8
29,9,1,91.23529411764706,31.764705882352942,0,9,9
29,10,1,27.45,36.15,0,10,10
29,11,1,82.25,36.416666666666664,0,11,11
29,12,1,36.25,36.583333333333336,0,12,12
29,13,1,47.583333333333336,40.333333333333336,0,13,13
29,14,1,62.888888888888886,40.333333333333336,0,14,14
29,15,1,40.416666666666664,50.041666666666664,0,15,15
29,16,1,48.05263157894737,56.36842105263158,0,16,16
29,17,1,52.05555555555556,62.22222222222222,0,17,17
29,18,1,89.75,65.25,0,18,18
29,19,1,58.3,68.15,0,19,19
29,20,1,29.58823529411765,70.11764705882354,0,20,20
29,21,1,71.44,70.92,0,21,21
29,22,1,45.94117647058823,74.17647058823529,0,22,22
29,23,1,37.22222222222222,75.22222222222223,0,23,23
29,24,1,78.0909090909091,74.9090909090909,0,24,24
29,25,1,6.0,77.2,0,25,25
29,26,1,59.89655172413793,79.06896551724138,0,26,26
29,27,1,83.72413793103448,82.6896551724138,0,27,27
29,28,1,16.875,85.125,0,28,28
29,29,1,43.125,85.5,0,29,29
29,30,1,9.434782608695652,91.17391304347827,0,30,30
29,31,1,66.0,91.61538461538461,0,31,31
30,1,1,55.61904761904762,9.571428571428571,0,1,1
30,2,1,75.73913043478261,10.478260869565217,0,2,2
30,3,1,80.5,13.5,0,3,3
30,4,1,23.41176470588235,15.117647058823529,0,4,4
30,5,1,34.52173913043478,17.652173913043477,0,5,5
30,6,1,20.615384615384617,23.384615384615383,0,6,6
30,7,1,8.291666666666666,23.583333333333332,0,7,7
30,8,1,41.0,25.5,0,8,8
30,9,1,15.95,29.75,0,9,9
30,10,1,26.85185185185185,31.296296296296298,0,10,10
30,11,1,60.23809523809524,32.42857142857143,0,11,11
30,12,1,38.0,34.2,0,12,12
30,13,1,7.363636363636363,36.90909090909091,0,13,13
30,14,1,49.916666666666664,37.666666666666664,0,14,14
30,15,1,40.607142857142854,38.714285714285715,0,15,15
30,16,1,60.421052631578945,43.421052631578945,0,16,16
30,17,1,90.0,43.0,0,17,17
30,18,1,69.125,46.333333333333336,0,18,18
30,19,1,32.61538461538461,48.38461538461539,0,19,19
30,20,1,25.0,50.5,0,20,20
30,21,1,83.0,50.5,0,21,21
30,22,1,14.615384615384615,53.38461538461539,0,22,22
30,23,1,48.38095238095238,57.523809523809526,0,23,23
30,24,1,73.38461538461539,57.61538461538461,0,24,24
30,25,1,30.166666666666668,59.72222222222222,0,25,25
30,26,1,92.2,60.5,0,26,26
30,27,1,40.88235294117647,63.588235294117645,0,27,27
30,28,1,60.958333333333336,65.625,0,28,28
30,29,1,17.724137931034484,67.10344827586206,0,29,29
30,30,1,88.0,68.5,0,30,30
30,31,1,46.25,72.66666666666667,0,31,31
30,32,1,26.523809523809526,76.38095238095238,0,32,32
30,33,1,62.75,79.5625,0,33,33
30,34,1,50.22222222222222,82.5,0,34,34
30,35,1,70.52631578947368,83.36842105263158,0,35,35
30,36,1,57.083333333333336,86.91666666666667,0,36,36
30,37,1,7.5,88.0,0,37,37
30,38,1,81.18181818181819,90.18181818181819,0,38,38
31,1,1,50.666666666666664,6.111111111111111,0,1,1
31,2,1,89.5,10.5,0,2,2
31,3,1,63.5,11.0,0,3,3
31,4,1,75.88,15.32,0,4,4
31,5,1,45.541666666666664,16.75,0,5,5
31,6,1,58.875,18.75,0,6,6
31,7,1,87.77272727272727,19.40909090909091,0,7,7
31,8,1,37.5,25.0,0,8,8
31,9,1,74.125,26.375,0,9,9
31,10,1,54.6,28.6,0,10,10
31,11,1,84.3529411764706,28.529411764705884,0,11,11
31,12,1,29.833333333333332,34.083333333333336,0,12,12
31,13,1,66.70588235294117,34.588235294117645,0,13,13
31,14,1,80.44444444444444,38.111111111111114,0,14,14
31,15,1,16.0,41.5,0,15,15
31,16,1,46.125,41.125,0,16,16
31,17,1,78.9090909090909,42.36363636363637,0,17,17
31,18,1,60.666666666666664,48.53333333333333,0,18,18
31,19,1,54.56521739130435,54.82608695652174,0,19,19
31,20,1,88.4,56.4,0,20,20
31,21,1,78.125,58.125,0,21,21
31,22,1,25.72222222222222,58.611111111111114,0,22,22
31,23,1,42.05263157894737,58.78947368421053,0,23,23
31,24,1,34.666666666666664,62.888888888888886,0,24,24
31,25,1,68.36842105263158,64.05263157894737,0,25,25
31,26,1,16.40909090909091,65.04545454545455,0,26,26
31,27,1,47.0,68.0,0,27,27
31,28,1,30.44,70.92,0,28,28
31,29,1,12.047619047619047,72.80952380952381,0,29,29
31,30,1,58.53333333333333,73.86666666666666,0,30,30
31,31,1,68.11764705882354,74.58823529411765,0,31,31
31,32,1,92.06666666666666,76.33333333333333,0,32,32
31,33,1,21.0,81.5,0,33,33
31,34,1,82.33333333333333,81.71428571428571,0,34,34
31,35,1,10.5,81.71428571428571,0,35,35
31,36,1,53.5,82.27272727272727,0,36,36
31,37,1,46.82608695652174,90.0,0,37,37
31,38,1,32.8125,91.1875,0,38,38
31,39,1,18.5,92.0,0,39,39
32,1,1,12.411764705882353,6.9411764705882355,0,1,1
32,2,1,53.5,10.0,0,2,2
32,3,1,62.083333333333336,9.833333333333334,0,3,3
32,4,1,86.3,9.4,0,4,4
32,5,1,11.0,11.2,0,5,5
32,6,1,71.45,17.75,0,6,6
32,7,1,33.125,23.125,0,7,7
32,8,1,20.615384615384617,25.384615384615383,0,8,8
32,9,1,10.125,27.125,0,9,9
32,10,1,44.0,27.5,0,10,10
32,11,1,66.875,31.0,0,11,11
32,12,1,92.0,32.68421052631579,0,12,12
32,13,1,50.23076923076923,33.23076923076923,0,13,13
32,14,1,36.2,39.0,0,14,14
32,15,1,64.45,41.75,0,15,15
32,16,1,43.733333333333334,41.333333333333336,0,16,16
32,17,1,87.1304347826087,42.08695652173913,0,17,17
32,18,1,50.857142857142854,45.0,0,18,18
32,19,1,24.761904761904763,44.76190476190476,0,19,19
32,20,1,14.409090909090908,50.59090909090909,0,20,20
32,21,1,38.47826086956522,52.391304347826086,0,21,21
32,22,1,75.85185185185185,51.888888888888886,0,22,22
32,23,1,56.23809523809524,53.19047619047619,0,23,23
32,24,1,47.0,56.0,0,24,24
32,25,1,85.0,59.0,0,25,25
32,26,1,35.875,62.875,0,26,26
32,27,1,46.05263157894737,63.78947368421053,0,27,27
32,28,1,66.125,65.125,0,28,28
32,29,1,8.11111111111111,67.33333333333333,0,29,29
32,30,1,72.4090909090909,70.18181818181819,0,30,30
32,31,1,51.61538461538461,71.38461538461539,0,31,31
32,32,1,27.0,71.5,0,32,32
32,33,1,35.05555555555556,72.88888888888889,0,33,33
32,34,1,86.5,74.5,0,34,34
32,35,1,57.810810810810814,78.13513513513513,0,35,35
32,36,1,46.5,81.5,0,36,36
32,37,1,21.5,83.5,0,37,37
32,38,1,13.857142857142858,88.85714285714286,0,38,38
32,39,1,71.66666666666667,89.11111111111111,0,39,39
32,40,1,42.90909090909091,90.0909090909091,0,40,40
33,1,1,37.36363636363637,5.909090909090909,0,1,1
33,2,1,56.38461538461539,11.615384615384615,0,2,2
33,3,1,7.2727272727272725,16.09090909090909,0,3,3
33,4,1,39.1,15.95,0,4,4
33,5,1,69.14285714285714,16.0,0,5,5
33,6,1,60.0625,20.6875,0,6,6
33,7,1,14.0,22.857142857142858,0,7,7
33,8,1,92.0,32.5,0,8,8
33,9,1,16.36842105263158,32.526315789473685,0,9,9
33,10,1,64.48,32.24,0,10,10
33,11,1,22.636363636363637,37.90909090909091,0,11,11
33,12,1,26.88235294117647,37.588235294117645,0,12,12
33,13,1,90.41176470588235,42.88235294117647,0,13,13
33,14,1,32.38095238095238,45.095238095238095,0,14,14
33,15,1,30.466666666666665,51.53333333333333,0,15,15
33,16,1,53.333333333333336,52.875,0,16,16
33,17,1,76.91304347826087,57.391304347826086,0,17,17
33,18,1,12.125,61.125,0,18,18
33,19,1,84.88888888888889,63.333333333333336,0,19,19
33,20,1,56.285714285714285,65.5,0,20,20
33,21,1,40.285714285714285,67.76190476190476,0,21,21
33,22,1,76.66666666666667,67.06666666666666,0,22,22
33,23,1,17.11111111111111,67.72222222222223,0,23,23
33,24,1,91.58823529411765,68.88235294117646,0,24,24
33,25,1,26.36842105263158,69.52631578947368,0,25,25
33,26,1,45.130434782608695,70.52173913043478,0,26,26
33,27,1,7.769230769230769,73.15384615384616,0,27,27
33,28,1,70.88888888888889,73.88888888888889,0,28,28
33,29,1,32.111111111111114,75.66666666666667,0,29,29
33,30,1,14.88,83.48,0,30,30
33,31,1,33.0,84.0,0,31,31
33,32,1,73.875,83.875,0,32,32
33,33,1,88.17391304347827,83.08695652173913,0,33,33
33,34,1,66.33333333333333,85.66666666666667,0,34,34
33,35,1,47.0,85.5,0,35,35
33,36,1,55.09090909090909,91.0909090909091,0,36,36
34,1,1,40.1578947368421,7.842105263157895,0,1,1
34,2,1,89.07142857142857,7.857142857142857,0,2,2
34,3,1,29.09090909090909,10.090909090909092,0,3,3
34,4,1,15.615384615384615,13.384615384615385,0,4,4
34,5,1,49.35294117647059,14.470588235294118,0,5,5
34,6,1,75.85,17.9,0,6,6
34,7,1,64.88888888888889,23.666666666666668,0,7,7
34,8,1,6.142857142857143,25.357142857142858,0,8,8
34,9,1,86.61904761904762,25.761904761904763,0,9,9
34,10,1,74.38095238095238,26.571428571428573,0,10,10
34,11,1,14.909090909090908,31.09090909090909,0,11,11
34,12,1,32.588235294117645,31.11764705882353,0,12,12
34,13,1,42.90909090909091,32.09090909090909,0,13,13
34,14,1,58.9,33.2,0,14,14
34,15,1,73.46153846153847,36.15384615384615,0,15,15
34,16,1,22.842105263157894,37.26315789473684,0,16,16
34,17,1,53.38095238095238,41.80952380952381,0,17,17
34,18,1,65.0,44.5,0,18,18
34,19,1,83.0,44.5,0,19,19
34,20,1,42.625,45.458333333333336,0,20,20
34,21,1,11.133333333333333,47.8,0,21,21
34,22,1,91.0909090909091,48.68181818181818,0,22,22
34,23,1,75.0,50.0,0,23,23
34,24,1,61.81818181818182,51.90909090909091,0,24,24
34,25,1,31.444444444444443,57.333333333333336,0,25,25
34,26,1,84.4,56.6,0,26,26
34,27,1,71.16666666666667,58.27777777777778,0,27,27
34,28,1,77.0625,65.3125,0,28,28
34,29,1,59.10526315789474,67.42105263157895,0,29,29
34,30,1,89.27777777777777,67.61111111111111,0,30,30
34,31,1,29.5,68.8,0,31,31
34,32,1,21.0,69.5,0,32,32
34,33,1,12.2,72.2,0,33,33
34,34,1,80.0,73.0,0,34,34
34,35,1,91.5,77.28571428571429,0,35,35
34,36,1,65.35714285714286,79.0,0,36,36
