ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_FilterObjects1
13,22,26.307692307692307,73.15384615384616,0,22,22
13,23,39.375,72.84375,0,23,23
13,24,16.5,79.21428571428571,0,24,24
13,25,30.375,84.15625,0,25,25
13,26,12.1875,90.0,0,26,26
13,27,63.5,90.5,0,27,27
13,28,72.5,93.27272727272727,0,28,28
14,1,73.86486486486487,12.297297297297296,0,1,1
14,2,46.15625,14.625,0,2,2
14,3,61.97674418604651,22.813953488372093,0,3,3
14,4,31.5,24.705882352941178,0,4,4
14,5,8.392156862745098,26.529411764705884,0,5,5
14,6,83.875,28.65,0,6,6
14,7,37.0,35.0,0,7,7
14,8,53.3421052631579,36.60526315789474,0,8,8
14,9,65.6,36.714285714285715,0,9,9
14,10,16.51851851851852,39.833333333333336,0,10,10
14,11,27.166666666666668,40.45238095238095,0,11,11
14,12,47.294117647058826,47.5,0,12,12
14,13,24.58974358974359,53.51282051282051,0,13,13
14,14,11.38888888888889,54.138888888888886,0,14,14
14,15,41.5,55.294117647058826,0,15,15
14,16,68.48387096774194,60.354838709677416,0,16,16
14,17,44.36666666666667,64.36666666666666,0,17,17
14,18,30.0,67.0,0,18,18
14,19,71.15625,70.625,0,19,19
14,20,22.264705882352942,75.0,0,20,20
14,21,53.214285714285715,75.5,0,21,21
14,22,64.5,78.0,0,22,22
14,23,39.297872340425535,85.97872340425532,0,23,23
14,24,88.17647058823529,89.17647058823529,0,24,24
14,25,5.653846153846154,91.65384615384616,0,25,25
15,1,36.5,6.5,0,1,1
15,2,65.5,7.0,0,2,2
15,3,13.243243243243244,11.405405405405405,0,3,3
15,4,46.8235294117647,12.176470588235293,0,4,4
15,5,23.0,16.5,0,5,5
15,6,5.375,20.15625,0,6,6
15,7,82.63636363636364,25.727272727272727,0,7,7
15,8,74.0,31.17142857142857,0,8,8
15,9,62.36363636363637,31.886363636363637,0,9,9
15,10,84.5,36.5,0,10,10
15,11,42.0,38.5,0,11,11
15,12,49.6875,38.46875,0,12,12
15,13,32.705882352941174,43.5,0,13,13
15,14,40.46511627906977,57.06976744186046,0,14,14
15,15,31.5,66.5,0,15,15
15,16,25.5,74.0,0,16,16
15,17,34.37777777777778,86.0,0,17,17
16,1,71.21428571428571,5.821428571428571,0,1,1
16,2,47.5,6.705882352941177,0,2,2
16,3,36.733333333333334,11.866666666666667,0,3,3
16,4,40.89655172413793,13.758620689655173,0,4,4
16,5,4.777777777777778,16.0,0,5,5
16,6,83.13888888888889,19.61111111111111,0,6,6
16,7,70.60606060606061,21.484848484848484,0,7,7
16,8,36.5,32.214285714285715,0,8,8
16,9,45.60606060606061,33.515151515151516,0,9,9
16,10,31.136363636363637,38.0,0,10,10
16,11,40.891891891891895,46.7027027027027,0,11,11
16,12,29.2972972972973,50.13513513513514,0,12,12
16,13,80.45098039215686,55.294117647058826,0,13,13
16,14,91.5,55.705882352941174,0,14,14
16,15,62.26470588235294,57.0,0,15,15
16,16,17.5,59.5,0,16,16
16,17,49.97727272727273,64.06818181818181,0,17,17
16,18,15.151515151515152,69.27272727272727,0,18,18
16,19,37.65384615384615,70.34615384615384,0,19,19
16,20,31.5,74.5,0,20,20
16,21,45.84375,78.625,0,21,21
16,22,23.136363636363637,84.0,0,22,22
16,23,61.14705882352941,85.91176470588235,0,23,23
16,24,29.76923076923077,86.61538461538461,0,24,24
16,25,22.5,93.0,0,25,25
17,1,15.232558139534884,7.906976744186046,0,1,1
17,2,56.526315789473685,9.5,0,2,2
17,3,40.472727272727276,12.090909090909092,0,3,3
17,4,27.86111111111111,18.38888888888889,0,4,4
17,5,46.84615384615385,24.28205128205128,0,5,5
17,6,81.0,27.0,0,6,6
17,7,19.5,29.294117647058822,0,7,7
17,8,76.5,32.5,0,8,8
17,9,41.0,34.5,0,9,9
17,10,61.75,36.45,0,10,10
17,11,14.727272727272727,42.84848484848485,0,11,11
17,12,75.17647058823529,51.8235294117647,0,12,12
17,13,44.5,53.5,0,13,13
17,14,34.87179487179487,54.87179487179487,0,14,14
17,15,24.157894736842106,68.21052631578948,0,15,15
17,16,62.06976744186046,71.53488372093024,0,16,16
17,17,36.5,73.29411764705883,0,17,17
17,18,69.5,73.29411764705883,0,18,18
17,19,79.36666666666666,73.36666666666666,0,19,19
17,20,6.0,79.26470588235294,0,20,20
17,21,63.5,85.5,0,21,21
17,22,11.68421052631579,86.28947368421052,0,22,22
17,23,77.63333333333334,87.63333333333334,0,23,23
18,1,79.5,6.0,0,1,1
18,2,51.0,8.5,0,2,2
18,3,17.185185185185187,9.185185185185185,0,3,3
18,4,58.0,9.37037037037037,0,4,4
18,5,78.38235294117646,15.147058823529411,0,5,5
18,6,24.28125,15.28125,0,6,6
18,7,36.107142857142854,20.642857142857142,0,7,7
18,8,51.51162790697674,21.27906976744186,0,8,8
18,9,45.63333333333333,22.366666666666667,0,9,9
18,10,66.48484848484848,24.606060606060606,0,10,10
18,11,4.423076923076923,26.73076923076923,0,11,11
18,12,89.84848484848484,32.27272727272727,0,12,12
18,13,61.30769230769231,36.58974358974359,0,13,13
18,14,38.26470588235294,38.0,0,14,14
18,15,87.15789473684211,44.94736842105263,0,15,15
18,16,15.86111111111111,47.388888888888886,0,16,16
18,17,76.69444444444444,47.69444444444444,0,17,17
18,18,5.242424242424242,50.333333333333336,0,18,18
18,19,23.633333333333333,51.36666666666667,0,19,19
18,20,48.27272727272727,52.36363636363637,0,20,20
18,21,37.0,57.5,0,21,21
18,22,59.41379310344828,56.96551724137931,0,22,22
18,23,18.071428571428573,57.785714285714285,0,23,23
18,24,68.5,58.0,0,24,24
18,25,80.8974358974359,57.51282051282051,0,25,25
18,26,30.5,65.0,0,26,26
18,27,40.96969696969697,66.18181818181819,0,27,27
18,28,52.94285714285714,65.88571428571429,0,28,28
18,29,75.6842105263158,72.5,0,29,29
18,30,85.26666666666667,75.6,0,30,30
18,31,90.92,78.0,0,31,31
18,32,55.5,83.29411764705883,0,32,32
18,33,34.5,85.5,0,33,33
18,34,18.6,88.425,0,34,34
18,35,5.371428571428571,89.22857142857143,0,35,35
18,36,81.3125,89.8125,0,36,36
18,37,41.36666666666667,92.63333333333334,0,37,37
18,38,51.766666666666666,92.36666666666666,0,38,38
18,39,60.138888888888886,92.38888888888889,0,39,39
18,40,90.19354838709677,92.90322580645162,0,40,40
19,1,61.0,5.5,0,1,1
19,2,25.17241379310345,5.896551724137931,0,2,2
19,3,74.34210526315789,8.605263157894736,0,3,3
19,4,34.705882352941174,9.5,0,4,4
19,5,42.5,10.5,0,5,5
19,6,58.354838709677416,14.258064516129032,0,6,6
19,7,9.5,16.5,0,7,7
19,8,42.15625,21.625,0,8,8
19,9,20.625,22.583333333333332,0,9,9
19,10,33.84375,25.375,0,10,10
19,11,5.214285714285714,26.5,0,11,11
19,12,18.675675675675677,28.37837837837838,0,12,12
19,13,48.8235294117647,30.176470588235293,0,13,13
19,14,13.366666666666667,35.36666666666667,0,14,14
19,15,34.0,35.0,0,15,15
19,16,25.157894736842106,35.8421052631579,0,16,16
19,17,74.38461538461539,36.76923076923077,0,17,17
19,18,44.425,40.525,0,18,18
19,19,30.871794871794872,44.87179487179487,0,19,19
19,20,90.8974358974359,45.48717948717949,0,20,20
19,21,59.5,47.785714285714285,0,21,21
19,22,77.79629629629629,49.51851851851852,0,22,22
19,23,49.97142857142857,52.6,0,23,23
19,24,26.09090909090909,57.0,0,24,24
19,25,68.92682926829268,58.048780487804876,0,25,25
19,26,49.357142857142854,64.05357142857143,0,26,26
19,27,81.66666666666667,65.3,0,27,27
19,28,88.8076923076923,67.13461538461539,0,28,28
19,29,37.333333333333336,69.125,0,29,29
19,30,71.93939393939394,68.24242424242425,0,30,30
19,31,63.285714285714285,70.62857142857143,0,31,31
19,32,57.926829268292686,73.65853658536585,0,32,32
19,33,75.12,74.04,0,33,33
19,34,78.9090909090909,76.72727272727273,0,34,34
19,35,4.7272727272727275,77.5,0,35,35
19,36,83.5,77.5,0,36,36
19,37,35.04761904761905,78.9047619047619,0,37,37
19,38,39.94444444444444,81.5,0,38,38
19,39,70.5,82.0,0,39,39
19,40,52.22222222222222,84.66666666666667,0,40,40
19,41,61.861111111111114,88.61111111111111,0,41,41
19,42,4.842105263157895,91.15789473684211,0,42,42
19,43,80.46428571428571,91.21428571428571,0,43,43
19,44,86.69565217391305,92.5,0,44,44
20,1,84.11428571428571,8.257142857142858,0,1,1
20,2,13.763157894736842,14.947368421052632,0,2,2
20,3,49.885714285714286,16.257142857142856,0,3,3
20,4,64.17647058823529,15.176470588235293,0,4,4
20,5,89.5,22.0,0,5,5
20,6,45.5,26.0,0,6,6
20,7,17.105263157894736,25.789473684210527,0,7,7
20,8,33.375,28.84375,0,8,8
20,9,53.92857142857143,29.285714285714285,0,9,9
20,10,63.32432432432432,30.37837837837838,0,10,10
20,11,9.421052631578947,33.36842105263158,0,11,11
20,12,36.26470588235294,36.73529411764706,0,12,12
20,13,55.025,34.9,0,13,13
20,14,24.46511627906977,38.06976744186046,0,14,14
20,15,7.645161290322581,40.193548387096776,0,15,15
20,16,54.28947368421053,42.6578947368421,0,16,16
20,17,67.3,46.675,0,17,17
20,18,82.63333333333334,46.63333333333333,0,18,18
20,19,14.209302325581396,48.116279069767444,0,19,19
20,20,46.13513513513514,47.7027027027027,0,20,20
20,21,7.636363636363637,52.84090909090909,0,21,21
20,22,46.041666666666664,60.354166666666664,0,22,22
20,23,57.93023255813954,59.883720930232556,0,23,23
20,24,21.285714285714285,70.94285714285714,0,24,24
20,25,68.84375,72.625,0,25,25
20,26,93.27272727272727,71.0909090909091,0,26,26
20,27,8.666666666666666,74.0,0,27,27
20,28,89.95121951219512,74.34146341463415,0,28,28
20,29,72.0,82.13636363636364,0,29,29
20,30,90.86111111111111,87.38888888888889,0,30,30
20,31,70.5,92.0,0,31,31
20,32,53.0,93.0,0,32,32
21,1,13.5,7.294117647058823,0,1,1
21,2,86.51515151515152,8.393939393939394,0,2,2
21,3,6.111111111111111,11.518518518518519,0,3,3
21,4,44.666666666666664,14.555555555555555,0,4,4
21,5,56.375,13.84375,0,5,5
21,6,83.48571428571428,19.4,0,6,6
21,7,50.5,22.0,0,7,7
21,8,6.756756756756757,23.16216216216216,0,8,8
21,9,24.823529411764707,23.823529411764707,0,9,9
21,10,81.38235294117646,27.970588235294116,0,10,10
21,11,20.5,28.5,0,11,11
21,12,66.63492063492063,29.77777777777778,0,12,12
21,13,81.32432432432432,34.7027027027027,0,13,13
21,14,9.5,36.8,0,14,14
21,15,38.6,36.285714285714285,0,15,15
